HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.img_url,Answer.Answer_1,Answer.Answer_2,Answer.Answer_3,Answer.Answer_4,Approve,Reject
335HHSX8CDMSAFM6UEGXP44HGERDHY,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 15:28:12 PDT 2016,3,BatchId:2445440;,600,28800,Mon Jul 04 15:28:12 PDT 2016,,,3CCZ6YKWR816EGNO7YFO3VEJZGV95L,A1GZOEMTN2KYDA,Approved,Mon Jun 27 15:36:08 PDT 2016,Mon Jun 27 15:36:22 PDT 2016,Mon Jun 27 23:36:22 PDT 2016,Mon Jun 27 15:48:46 PDT 2016,,,14,100% (18/18),100% (18/18),100% (18/18),http://s3.amazonaws.com/caption-scene/upload_batches/9000_10000/2897143731.jpg,0,0,4,,,
335HHSX8CDMSAFM6UEGXP44HGERDHY,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 15:28:12 PDT 2016,3,BatchId:2445440;,600,28800,Mon Jul 04 15:28:12 PDT 2016,,,3TUI152ZZC5DIX3RNDOYM0RRX0TQ15,A25YG9M911WA3T,Approved,Mon Jun 27 15:34:23 PDT 2016,Mon Jun 27 15:34:53 PDT 2016,Mon Jun 27 23:34:53 PDT 2016,Mon Jun 27 15:48:47 PDT 2016,,,30,100% (9/9),100% (9/9),100% (9/9),http://s3.amazonaws.com/caption-scene/upload_batches/9000_10000/2897143731.jpg,0,0,4,,,
391JB9X4ZYPMGZTRDSIXLM73H9MKMQ,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 15:28:12 PDT 2016,3,BatchId:2445440;,600,28800,Mon Jul 04 15:28:12 PDT 2016,,,384PI804XTJPOOXMJY933VNIAW80S1,A2MIOF3QNY3Y70,Approved,Mon Jun 27 15:31:23 PDT 2016,Mon Jun 27 15:31:52 PDT 2016,Mon Jun 27 23:31:52 PDT 2016,Mon Jun 27 15:48:54 PDT 2016,,,29,99% (176/178),99% (176/178),100% (17/17),http://s3.amazonaws.com/caption-scene/upload_batches/17000_18000/3827480413.jpg,1,0,2,,,
391JB9X4ZYPMGZTRDSIXLM73H9MKMQ,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 15:28:12 PDT 2016,3,BatchId:2445440;,600,28800,Mon Jul 04 15:28:12 PDT 2016,,,3IKZ72A5B5YJ5FK7EKB2780GTZQFN9,A3PVIRB9JTIZHJ,Approved,Mon Jun 27 15:39:07 PDT 2016,Mon Jun 27 15:39:57 PDT 2016,Mon Jun 27 23:39:57 PDT 2016,Mon Jun 27 15:48:54 PDT 2016,,,50,100% (32/32),100% (32/32),100% (20/20),http://s3.amazonaws.com/caption-scene/upload_batches/17000_18000/3827480413.jpg,1,0,0,,,
391JB9X4ZYPMGZTRDSIXLM73H9MKMQ,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 15:28:12 PDT 2016,3,BatchId:2445440;,600,28800,Mon Jul 04 15:28:12 PDT 2016,,,3XLBSAQ9Z5U07BJKZPOKE3U85PE7ZD,A1DE0J98KFXN0Z,Approved,Mon Jun 27 15:34:59 PDT 2016,Mon Jun 27 15:35:12 PDT 2016,Mon Jun 27 23:35:12 PDT 2016,Mon Jun 27 15:48:54 PDT 2016,,,13,100% (15/15),100% (15/15),100% (15/15),http://s3.amazonaws.com/caption-scene/upload_batches/17000_18000/3827480413.jpg,1,0,0,,,
3JY0Q5X05JNHM31MCYZNAPVDE6UGGC,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 15:28:12 PDT 2016,3,BatchId:2445440;,600,28800,Mon Jul 04 15:28:12 PDT 2016,,,36PW28KO40EKFIQMA5MR3KVGIRCAE2,A2U0QL8K0NTGS5,Approved,Mon Jun 27 15:37:42 PDT 2016,Mon Jun 27 15:37:50 PDT 2016,Mon Jun 27 23:37:50 PDT 2016,Mon Jun 27 15:49:27 PDT 2016,,,8,100% (39/39),100% (39/39),100% (39/39),http://s3.amazonaws.com/caption-scene/upload_batches/2000_3000/1813069437.jpg,1,1,,3,,
3JY0Q5X05JNHM31MCYZNAPVDE6UGGC,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 15:28:12 PDT 2016,3,BatchId:2445440;,600,28800,Mon Jul 04 15:28:12 PDT 2016,,,3GD6L00D3TFMXI5ZVKHH5R7MNZWM1E,A68CSKRK4XJBX,Approved,Mon Jun 27 15:41:03 PDT 2016,Mon Jun 27 15:42:30 PDT 2016,Mon Jun 27 23:42:30 PDT 2016,Mon Jun 27 15:49:27 PDT 2016,,,87,100% (17/17),100% (17/17),100% (17/17),http://s3.amazonaws.com/caption-scene/upload_batches/2000_3000/1813069437.jpg,1,1,,3,,
3JY0Q5X05JNHM31MCYZNAPVDE6UGGC,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 15:28:12 PDT 2016,3,BatchId:2445440;,600,28800,Mon Jul 04 15:28:12 PDT 2016,,,3NGI5ARFTUNSIL2CN099MV1HS481PQ,A3L1SMVQ0WV7UG,Approved,Mon Jun 27 15:36:56 PDT 2016,Mon Jun 27 15:37:06 PDT 2016,Mon Jun 27 23:37:06 PDT 2016,Mon Jun 27 15:49:27 PDT 2016,,,10,100% (11/11),100% (11/11),100% (11/11),http://s3.amazonaws.com/caption-scene/upload_batches/2000_3000/1813069437.jpg,1,1,,3,,
3Y40HMYLL1ZBD7X7LDO82QWZQ44UXH,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 15:28:12 PDT 2016,3,BatchId:2445440;,600,28800,Mon Jul 04 15:28:12 PDT 2016,,,3OS46CRSLGH0UR05FIUPNJHGM3P6VE,AMA18W8F60Y2J,Approved,Mon Jun 27 15:37:05 PDT 2016,Mon Jun 27 15:37:36 PDT 2016,Mon Jun 27 23:37:36 PDT 2016,Mon Jun 27 15:49:47 PDT 2016,,,31,100% (5/5),100% (5/5),100% (4/4),http://s3.amazonaws.com/caption-scene/upload_batches/1000_2000/1336600636.jpg,0,0,5,,,
3Y40HMYLL1ZBD7X7LDO82QWZQ44UXH,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 15:28:12 PDT 2016,3,BatchId:2445440;,600,28800,Mon Jul 04 15:28:12 PDT 2016,,,3TUI152ZZC5DIX3RNDOYM0RRX0U1QH,A1GZOEMTN2KYDA,Approved,Mon Jun 27 15:37:04 PDT 2016,Mon Jun 27 15:37:27 PDT 2016,Mon Jun 27 23:37:27 PDT 2016,Mon Jun 27 15:49:47 PDT 2016,,,23,100% (18/18),100% (18/18),100% (18/18),http://s3.amazonaws.com/caption-scene/upload_batches/1000_2000/1336600636.jpg,0,0,4,,,
3Y40HMYLL1ZBD7X7LDO82QWZQ44UXH,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 15:28:12 PDT 2016,3,BatchId:2445440;,600,28800,Mon Jul 04 15:28:12 PDT 2016,,,3XXU1SWE8NDLOSBS2YNCIVTCOQ3A0H,A3PVIRB9JTIZHJ,Approved,Mon Jun 27 15:43:05 PDT 2016,Mon Jun 27 15:43:38 PDT 2016,Mon Jun 27 23:43:38 PDT 2016,Mon Jun 27 15:49:48 PDT 2016,,,33,100% (32/32),100% (32/32),100% (20/20),http://s3.amazonaws.com/caption-scene/upload_batches/1000_2000/1336600636.jpg,0,0,4,,,
3SSN80MU8C5XABSVRZK6W3N1OD6XKN,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 15:28:12 PDT 2016,3,BatchId:2445440;,600,28800,Mon Jul 04 15:28:12 PDT 2016,,,3H7XDTSHKD9F69PGH587LCDJNQUGW0,A1DE0J98KFXN0Z,Approved,Mon Jun 27 15:35:48 PDT 2016,Mon Jun 27 15:36:20 PDT 2016,Mon Jun 27 23:36:20 PDT 2016,Mon Jun 27 15:49:42 PDT 2016,,,32,100% (15/15),100% (15/15),100% (15/15),http://s3.amazonaws.com/caption-scene/upload_batches/24000_25000/4874998625.jpg,0,0,1,,,
3SSN80MU8C5XABSVRZK6W3N1OD6XKN,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 15:28:12 PDT 2016,3,BatchId:2445440;,600,28800,Mon Jul 04 15:28:12 PDT 2016,,,3LS2AMNW5G8YEPASTFM9YW4ZQB2OQP,A1GZOEMTN2KYDA,Approved,Mon Jun 27 15:34:41 PDT 2016,Mon Jun 27 15:34:54 PDT 2016,Mon Jun 27 23:34:54 PDT 2016,Mon Jun 27 15:49:42 PDT 2016,,,13,100% (18/18),100% (18/18),100% (18/18),http://s3.amazonaws.com/caption-scene/upload_batches/24000_25000/4874998625.jpg,0,0,1,,,
3SSN80MU8C5XABSVRZK6W3N1OD6XKN,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 15:28:12 PDT 2016,3,BatchId:2445440;,600,28800,Mon Jul 04 15:28:12 PDT 2016,,,3YJ6NA41JCYZD2IGDPFFQVX3ML6PJG,AURYD2FH3FUOQ,Approved,Mon Jun 27 15:29:54 PDT 2016,Mon Jun 27 15:39:05 PDT 2016,Mon Jun 27 23:39:05 PDT 2016,Mon Jun 27 15:49:42 PDT 2016,,,551,100% (5/5),100% (5/5),100% (5/5),http://s3.amazonaws.com/caption-scene/upload_batches/24000_25000/4874998625.jpg,0,0,5,,,
3B0MCRZMBRBTCTNKI0FXY7NXGO3PPS,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 15:28:12 PDT 2016,3,BatchId:2445440;,600,28800,Mon Jul 04 15:28:12 PDT 2016,,,3B3WTRP3DCKEFJ41PFDQ5OB7F6492K,A2G30CUMM6UXG5,Approved,Mon Jun 27 15:36:05 PDT 2016,Mon Jun 27 15:39:34 PDT 2016,Mon Jun 27 23:39:34 PDT 2016,Mon Jun 27 15:48:56 PDT 2016,,,209,100% (22/22),100% (22/22),100% (22/22),http://s3.amazonaws.com/caption-scene/upload_batches/23000_24000/475739062.jpg,1,0,0,,,
3B0MCRZMBRBTCTNKI0FXY7NXGO3PPS,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 15:28:12 PDT 2016,3,BatchId:2445440;,600,28800,Mon Jul 04 15:28:12 PDT 2016,,,3RXCAC0YIS74G8TYJ2S17WAX5JQG8K,A2UJ4L3BZQDRIG,Approved,Mon Jun 27 15:37:22 PDT 2016,Mon Jun 27 15:37:30 PDT 2016,Mon Jun 27 23:37:30 PDT 2016,Mon Jun 27 15:49:16 PDT 2016,,,8,100% (212/212),100% (212/212),100% (55/55),http://s3.amazonaws.com/caption-scene/upload_batches/23000_24000/475739062.jpg,0,0,0,,,
3B0MCRZMBRBTCTNKI0FXY7NXGO3PPS,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 15:28:12 PDT 2016,3,BatchId:2445440;,600,28800,Mon Jul 04 15:28:12 PDT 2016,,,3Z7VU45IPZZMWP4IA97BDT3V23F1ZB,A3L1SMVQ0WV7UG,Approved,Mon Jun 27 15:37:34 PDT 2016,Mon Jun 27 15:37:51 PDT 2016,Mon Jun 27 23:37:51 PDT 2016,Mon Jun 27 15:49:16 PDT 2016,,,17,100% (11/11),100% (11/11),100% (11/11),http://s3.amazonaws.com/caption-scene/upload_batches/23000_24000/475739062.jpg,1,0,0,,,
3GMLHYZ0LEE0DCNHQ9AAL438SAYUYN,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 15:28:12 PDT 2016,3,BatchId:2445440;,600,28800,Mon Jul 04 15:28:12 PDT 2016,,,38SKSKU7R2FDR6JC3F18XD9J4WGILZ,A2UJ4L3BZQDRIG,Approved,Mon Jun 27 15:32:27 PDT 2016,Mon Jun 27 15:32:58 PDT 2016,Mon Jun 27 23:32:58 PDT 2016,Mon Jun 27 15:49:21 PDT 2016,,,31,100% (212/212),100% (212/212),100% (55/55),http://s3.amazonaws.com/caption-scene/upload_batches/11000_12000/3163323414.jpg,0,0,5,,,
3GMLHYZ0LEE0DCNHQ9AAL438SAYUYN,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 15:28:12 PDT 2016,3,BatchId:2445440;,600,28800,Mon Jul 04 15:28:12 PDT 2016,,,3FIJLY1B6VMJ80WKUZOUBX5BTEQFP4,A1YTD2P7H4QXL2,Approved,Mon Jun 27 15:36:04 PDT 2016,Mon Jun 27 15:36:51 PDT 2016,Mon Jun 27 23:36:51 PDT 2016,Mon Jun 27 15:49:21 PDT 2016,,,47,100% (5/5),100% (5/5),100% (5/5),http://s3.amazonaws.com/caption-scene/upload_batches/11000_12000/3163323414.jpg,1,0,3,,,
3GMLHYZ0LEE0DCNHQ9AAL438SAYUYN,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 15:28:12 PDT 2016,3,BatchId:2445440;,600,28800,Mon Jul 04 15:28:12 PDT 2016,,,3MMN5BL1W0MI7LJEIOV0TKMJLJE3MR,A68CSKRK4XJBX,Approved,Mon Jun 27 15:50:09 PDT 2016,Mon Jun 27 15:50:29 PDT 2016,Mon Jun 27 23:50:29 PDT 2016,Mon Jun 27 15:56:27 PDT 2016,,,20,100% (17/17),100% (17/17),100% (17/17),http://s3.amazonaws.com/caption-scene/upload_batches/11000_12000/3163323414.jpg,0,0,5,,,
375VMB7D4J0S6AXQ0WYIPG5WGR6DIR,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 15:28:12 PDT 2016,3,BatchId:2445440;,600,28800,Mon Jul 04 15:28:12 PDT 2016,,,36TFCYNS45S8V5PHBGMB8V3RBSBHXR,A2MIOF3QNY3Y70,Approved,Mon Jun 27 15:30:25 PDT 2016,Mon Jun 27 15:30:46 PDT 2016,Mon Jun 27 23:30:46 PDT 2016,Mon Jun 27 15:48:51 PDT 2016,,,21,99% (176/178),99% (176/178),100% (17/17),http://s3.amazonaws.com/caption-scene/upload_batches/21000_22000/4641294847.jpg,0,0,5,,,
375VMB7D4J0S6AXQ0WYIPG5WGR6DIR,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 15:28:12 PDT 2016,3,BatchId:2445440;,600,28800,Mon Jul 04 15:28:12 PDT 2016,,,3CPLWGV3MPHA45TUBYBAXCE5Q1V9NB,A3OL8X89T5C26B,Approved,Mon Jun 27 15:36:49 PDT 2016,Mon Jun 27 15:37:23 PDT 2016,Mon Jun 27 23:37:23 PDT 2016,Mon Jun 27 15:48:51 PDT 2016,,,34,100% (9/9),100% (9/9),100% (9/9),http://s3.amazonaws.com/caption-scene/upload_batches/21000_22000/4641294847.jpg,0,0,0,,,
375VMB7D4J0S6AXQ0WYIPG5WGR6DIR,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 15:28:12 PDT 2016,3,BatchId:2445440;,600,28800,Mon Jul 04 15:28:12 PDT 2016,,,3WJEQKOXA9KLVHWAYHRCW0CMTI71A9,A2U0QL8K0NTGS5,Approved,Mon Jun 27 15:32:27 PDT 2016,Mon Jun 27 15:32:44 PDT 2016,Mon Jun 27 23:32:44 PDT 2016,Mon Jun 27 15:48:51 PDT 2016,,,17,100% (39/39),100% (39/39),100% (39/39),http://s3.amazonaws.com/caption-scene/upload_batches/21000_22000/4641294847.jpg,0,0,3,,,
3B623HUYJ475JT4VO0HG7QXIEYB8S8,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 15:28:12 PDT 2016,3,BatchId:2445440;,600,28800,Mon Jul 04 15:28:12 PDT 2016,,,3ATTHHXXWB68R001HY4W8746B5SXI2,A1VVXZYA3TPHP0,Approved,Mon Jun 27 15:37:41 PDT 2016,Mon Jun 27 15:41:55 PDT 2016,Mon Jun 27 23:41:55 PDT 2016,Mon Jun 27 15:49:17 PDT 2016,,,254,100% (23/23),100% (23/23),100% (23/23),http://s3.amazonaws.com/caption-scene/upload_batches/20000_21000/4491508699.jpg,1,0,0,,,
3B623HUYJ475JT4VO0HG7QXIEYB8S8,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 15:28:12 PDT 2016,3,BatchId:2445440;,600,28800,Mon Jul 04 15:28:12 PDT 2016,,,3IOEN3P9S81K8FK784A0GVA0XZI61P,A1GZOEMTN2KYDA,Approved,Mon Jun 27 15:35:47 PDT 2016,Mon Jun 27 15:35:54 PDT 2016,Mon Jun 27 23:35:54 PDT 2016,Mon Jun 27 15:49:17 PDT 2016,,,7,100% (18/18),100% (18/18),100% (18/18),http://s3.amazonaws.com/caption-scene/upload_batches/20000_21000/4491508699.jpg,0,0,0,,,
3B623HUYJ475JT4VO0HG7QXIEYB8S8,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 15:28:12 PDT 2016,3,BatchId:2445440;,600,28800,Mon Jul 04 15:28:12 PDT 2016,,,3WT783CTPCZA1UB0KSGS87FJFXKCB6,AX8YX9DWOGUUH,Approved,Mon Jun 27 15:37:42 PDT 2016,Mon Jun 27 15:38:14 PDT 2016,Mon Jun 27 23:38:14 PDT 2016,Mon Jun 27 15:49:17 PDT 2016,,,32,100% (2/2),100% (2/2),100% (2/2),http://s3.amazonaws.com/caption-scene/upload_batches/20000_21000/4491508699.jpg,0,0,0,,,
