"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.img_url","Answer.Answer_1","Answer.Answer_2","Answer.Answer_3","Answer.Answer_4","Approve","Reject"
"302OLP89DZO3V08EOCBUOCZVIJWACR","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 19:24:27 PDT 2016","3","BatchId:2445706;","600","28800","Mon Jul 04 19:24:27 PDT 2016","","","3KIBXJ1WD6CC3MCXGA2C2ASQR7WOKN","A3UUH3632AI3ZX","Approved","Mon Jun 27 19:55:56 PDT 2016","Mon Jun 27 19:56:04 PDT 2016","Tue Jun 28 03:56:04 PDT 2016","Mon Jun 27 20:44:38 PDT 2016","","","8","100% (482/482)","100% (460/460)","100% (198/198)","http://s3.amazonaws.com/caption-scene/upload_batches/13000_14000/3367203998.jpg","1","0","2",""
"302OLP89DZO3V08EOCBUOCZVIJWACR","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 19:24:27 PDT 2016","3","BatchId:2445706;","600","28800","Mon Jul 04 19:24:27 PDT 2016","","","3Z7VU45IPZZMWP4IA97BDT3V253Z11","A3QZ8Q062X9EFZ","Approved","Mon Jun 27 20:11:24 PDT 2016","Mon Jun 27 20:11:37 PDT 2016","Tue Jun 28 04:11:37 PDT 2016","Mon Jun 27 20:44:38 PDT 2016","","","13","100% (172/172)","100% (172/172)","100% (172/172)","http://s3.amazonaws.com/caption-scene/upload_batches/13000_14000/3367203998.jpg","1","0","2",""
"302OLP89DZO3V08EOCBUOCZVIJWCAT","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 19:24:25 PDT 2016","3","BatchId:2445706;","600","28800","Mon Jul 04 19:24:25 PDT 2016","","","3HRMW88U178MQTKHZ1DHRMOCI9E0MH","A3PVIRB9JTIZHJ","Approved","Mon Jun 27 20:07:40 PDT 2016","Mon Jun 27 20:10:10 PDT 2016","Tue Jun 28 04:10:10 PDT 2016","Mon Jun 27 20:44:38 PDT 2016","","","150","100% (303/303)","100% (303/303)","100% (291/291)","http://s3.amazonaws.com/caption-scene/upload_batches/5000_6000/2417169797.jpg","1","0","5",""
"302OLP89DZO3V08EOCBUOCZVIJWCAT","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 19:24:25 PDT 2016","3","BatchId:2445706;","600","28800","Mon Jul 04 19:24:25 PDT 2016","","","3HVVDCPGTFAN0J6MG6P25SDOOUMYTE","ALL7DVKC4RL0O","Approved","Mon Jun 27 19:54:20 PDT 2016","Mon Jun 27 19:54:30 PDT 2016","Tue Jun 28 03:54:30 PDT 2016","Mon Jun 27 20:44:39 PDT 2016","","","10","100% (174/174)","100% (174/174)","100% (174/174)","http://s3.amazonaws.com/caption-scene/upload_batches/5000_6000/2417169797.jpg","1","0","0",""
"302OLP89DZO3V08EOCBUOCZVIJWCAT","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 19:24:25 PDT 2016","3","BatchId:2445706;","600","28800","Mon Jul 04 19:24:25 PDT 2016","","","3ZV9H2YQQEPECXDSMQ1N2IOAJNBW3Y","A20K80GWXI69Z7","Approved","Mon Jun 27 20:03:05 PDT 2016","Mon Jun 27 20:04:32 PDT 2016","Tue Jun 28 04:04:32 PDT 2016","Mon Jun 27 20:44:39 PDT 2016","","","87","100% (564/564)","100% (564/564)","100% (450/450)","http://s3.amazonaws.com/caption-scene/upload_batches/5000_6000/2417169797.jpg","1","0","5",""
"302U8RURJZI6ES83OXB40A7K2XANVM","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 19:24:13 PDT 2016","3","BatchId:2445706;","600","28800","Mon Jul 04 19:24:13 PDT 2016","","","36WLNQG780SPYSVEGJMNYVFM0ACBEF","A3QZ8Q062X9EFZ","Approved","Mon Jun 27 19:25:51 PDT 2016","Mon Jun 27 19:26:08 PDT 2016","Tue Jun 28 03:26:08 PDT 2016","Mon Jun 27 20:44:39 PDT 2016","","","17","100% (172/172)","100% (172/172)","100% (172/172)","http://s3.amazonaws.com/caption-scene/upload_batches/2000_3000/1874497944.jpg","1","1","","1"
"302U8RURJZI6ES83OXB40A7K2XANVM","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 19:24:13 PDT 2016","3","BatchId:2445706;","600","28800","Mon Jul 04 19:24:13 PDT 2016","","","3COPXFW7XCUUOMOYVAFRRAXG1CUPK7","AKW86WGIOY48C","Approved","Mon Jun 27 20:05:27 PDT 2016","Mon Jun 27 20:05:43 PDT 2016","Tue Jun 28 04:05:43 PDT 2016","Mon Jun 27 20:44:39 PDT 2016","","","16","100% (213/213)","100% (213/213)","100% (213/213)","http://s3.amazonaws.com/caption-scene/upload_batches/2000_3000/1874497944.jpg","1","0","2",""
"302U8RURJZI6ES83OXB40A7K2XANVM","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 19:24:13 PDT 2016","3","BatchId:2445706;","600","28800","Mon Jul 04 19:24:13 PDT 2016","","","3I0BTBYZAY3MKA9VI41SLHBJRJT0Y8","A34QZDSTKZ3JO9","Approved","Mon Jun 27 20:11:47 PDT 2016","Mon Jun 27 20:11:54 PDT 2016","Tue Jun 28 04:11:54 PDT 2016","Mon Jun 27 20:44:39 PDT 2016","","","7","100% (144/144)","100% (144/144)","100% (144/144)","http://s3.amazonaws.com/caption-scene/upload_batches/2000_3000/1874497944.jpg","1","0","0",""
"304QEQWKZP183C7ZMFNSU6HZYB2O0A","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 19:24:16 PDT 2016","3","BatchId:2445706;","600","28800","Mon Jul 04 19:24:16 PDT 2016","","","3CTOC39K388A7WEGH3LYQ96IMTMJ7T","A3KHL7I1DL0712","Approved","Mon Jun 27 19:55:37 PDT 2016","Mon Jun 27 19:55:51 PDT 2016","Tue Jun 28 03:55:51 PDT 2016","Mon Jun 27 20:44:39 PDT 2016","","","14","100% (149/149)","100% (149/149)","100% (149/149)","http://s3.amazonaws.com/caption-scene/upload_batches/4000_5000/2201734906.jpg","1","0","0",""
"304QEQWKZP183C7ZMFNSU6HZYB2O0A","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 19:24:16 PDT 2016","3","BatchId:2445706;","600","28800","Mon Jul 04 19:24:16 PDT 2016","","","3T111IHZ5F8VJ3LM45SR6WJFR029RL","A2581F7TDPAMBQ","Approved","Mon Jun 27 19:42:31 PDT 2016","Mon Jun 27 19:42:47 PDT 2016","Tue Jun 28 03:42:47 PDT 2016","Mon Jun 27 20:44:39 PDT 2016","","","16","100% (16/16)","100% (16/16)","100% (16/16)","http://s3.amazonaws.com/caption-scene/upload_batches/4000_5000/2201734906.jpg","1","0","0",""
"304QEQWKZP183C7ZMFNSU6HZYB2O0A","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 19:24:16 PDT 2016","3","BatchId:2445706;","600","28800","Mon Jul 04 19:24:16 PDT 2016","","","3XIQGXAUMDQB2GJ5Y70ZHIEXXR1X7V","A29IAKC9D77GCJ","Approved","Mon Jun 27 19:56:41 PDT 2016","Mon Jun 27 19:57:06 PDT 2016","Tue Jun 28 03:57:06 PDT 2016","Mon Jun 27 20:44:40 PDT 2016","","","25","100% (17/17)","100% (17/17)","100% (17/17)","http://s3.amazonaws.com/caption-scene/upload_batches/4000_5000/2201734906.jpg","1","0","3",""
"306996CF6W1OR738ETM62R0AW4Q1BN","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 19:24:03 PDT 2016","3","BatchId:2445706;","600","28800","Mon Jul 04 19:24:03 PDT 2016","","","3NVC2EB65RHI128S1RJBNF9QUVA3Y3","A2MIOF3QNY3Y70","Approved","Mon Jun 27 19:54:11 PDT 2016","Mon Jun 27 19:54:20 PDT 2016","Tue Jun 28 03:54:20 PDT 2016","Mon Jun 27 20:44:40 PDT 2016","","","9","99% (349/351)","99% (349/351)","100% (190/190)","http://s3.amazonaws.com/caption-scene/upload_batches/1000_2000/1338067602.jpg","1","1","","0"
"306996CF6W1OR738ETM62R0AW4Q1BN","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 19:24:03 PDT 2016","3","BatchId:2445706;","600","28800","Mon Jul 04 19:24:03 PDT 2016","","","3R2PKQ87NXQXXO1X3R2NXQO843QMIT","AYJGJAIY0EXW","Approved","Mon Jun 27 19:46:32 PDT 2016","Mon Jun 27 19:46:45 PDT 2016","Tue Jun 28 03:46:45 PDT 2016","Mon Jun 27 20:44:40 PDT 2016","","","13","100% (159/159)","100% (159/159)","100% (159/159)","http://s3.amazonaws.com/caption-scene/upload_batches/1000_2000/1338067602.jpg","1","1","","0"
"306996CF6W1OR738ETM62R0AW4Q1BN","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 19:24:03 PDT 2016","3","BatchId:2445706;","600","28800","Mon Jul 04 19:24:03 PDT 2016","","","3SITXWYCNWRY4SMVBOCFMK0TGHOXBD","ALL7DVKC4RL0O","Approved","Mon Jun 27 19:39:42 PDT 2016","Mon Jun 27 19:42:27 PDT 2016","Tue Jun 28 03:42:27 PDT 2016","Mon Jun 27 20:44:40 PDT 2016","","","165","100% (174/174)","100% (174/174)","100% (174/174)","http://s3.amazonaws.com/caption-scene/upload_batches/1000_2000/1338067602.jpg","1","1","","0"
"306W7JMRYYF627NTDEVLH1NIAAWB8H","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 19:23:58 PDT 2016","3","BatchId:2445706;","600","28800","Mon Jul 04 19:23:58 PDT 2016","","","39LOEL67OTN3MWHAONLHO2LO1G338L","A2MIOF3QNY3Y70","Approved","Mon Jun 27 19:34:24 PDT 2016","Mon Jun 27 19:34:32 PDT 2016","Tue Jun 28 03:34:32 PDT 2016","Mon Jun 27 20:44:40 PDT 2016","","","8","99% (349/351)","99% (349/351)","100% (190/190)","http://s3.amazonaws.com/caption-scene/upload_batches/9000_10000/2896529993.jpg","1","1","","4"
"306W7JMRYYF627NTDEVLH1NIAAWB8H","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 19:23:58 PDT 2016","3","BatchId:2445706;","600","28800","Mon Jul 04 19:23:58 PDT 2016","","","3LYA37P8IR5SKSNOC5XQWQSRK8BKBD","A1ZFUBB7KVAT4G","Approved","Mon Jun 27 19:41:48 PDT 2016","Mon Jun 27 19:42:04 PDT 2016","Tue Jun 28 03:42:04 PDT 2016","Mon Jun 27 20:44:40 PDT 2016","","","16","100% (51/51)","100% (51/51)","100% (51/51)","http://s3.amazonaws.com/caption-scene/upload_batches/9000_10000/2896529993.jpg","1","1","","4"
"306W7JMRYYF627NTDEVLH1NIAAWB8H","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 19:23:58 PDT 2016","3","BatchId:2445706;","600","28800","Mon Jul 04 19:23:58 PDT 2016","","","3WI0P0II62A7MTY3GLXTSS25ILFDR4","AR5E0ZVWKJA95","Approved","Mon Jun 27 19:38:04 PDT 2016","Mon Jun 27 19:38:32 PDT 2016","Tue Jun 28 03:38:32 PDT 2016","Mon Jun 27 20:44:40 PDT 2016","","","28","100% (98/98)","100% (98/98)","100% (98/98)","http://s3.amazonaws.com/caption-scene/upload_batches/9000_10000/2896529993.jpg","1","1","","3"
"307FVKVSYRWIHUX1OUTSVNLHPY947H","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 19:24:06 PDT 2016","3","BatchId:2445706;","600","28800","Mon Jul 04 19:24:06 PDT 2016","","","386PBUZZXGF9MH3ILXM89EOJHDRLJ4","ALL7DVKC4RL0O","Approved","Mon Jun 27 19:54:13 PDT 2016","Mon Jun 27 19:54:20 PDT 2016","Tue Jun 28 03:54:20 PDT 2016","Mon Jun 27 20:44:40 PDT 2016","","","7","100% (174/174)","100% (174/174)","100% (174/174)","http://s3.amazonaws.com/caption-scene/upload_batches/2000_3000/1572286502.jpg","1","0","2",""
"307FVKVSYRWIHUX1OUTSVNLHPY947H","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 19:24:06 PDT 2016","3","BatchId:2445706;","600","28800","Mon Jul 04 19:24:06 PDT 2016","","","3OJSZ2ATDTE20XZVS1H4PZND4SO75S","A2MIOF3QNY3Y70","Approved","Mon Jun 27 19:37:22 PDT 2016","Mon Jun 27 19:37:31 PDT 2016","Tue Jun 28 03:37:31 PDT 2016","Mon Jun 27 20:44:40 PDT 2016","","","9","99% (349/351)","99% (349/351)","100% (190/190)","http://s3.amazonaws.com/caption-scene/upload_batches/2000_3000/1572286502.jpg","1","0","2",""
"307FVKVSYRWIHUX1OUTSVNLHPY947H","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 19:24:06 PDT 2016","3","BatchId:2445706;","600","28800","Mon Jul 04 19:24:06 PDT 2016","","","3R8YZBNQ9I0RTJITCT57NAI40N97Q1","A2FUMA4UR6S920","Approved","Mon Jun 27 19:28:59 PDT 2016","Mon Jun 27 19:29:09 PDT 2016","Tue Jun 28 03:29:09 PDT 2016","Mon Jun 27 20:44:41 PDT 2016","","","10","100% (64/64)","100% (64/64)","100% (64/64)","http://s3.amazonaws.com/caption-scene/upload_batches/2000_3000/1572286502.jpg","1","0","2",""
"307FVKVSYRWIHUX1OUTSVNLHPY974K","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 19:24:19 PDT 2016","3","BatchId:2445706;","600","28800","Mon Jul 04 19:24:19 PDT 2016","","","30X31N5D648LP1V4B06WS1ZVJK4SA8","AKW86WGIOY48C","Approved","Mon Jun 27 19:54:27 PDT 2016","Mon Jun 27 19:55:05 PDT 2016","Tue Jun 28 03:55:05 PDT 2016","Mon Jun 27 20:44:41 PDT 2016","","","38","100% (213/213)","100% (213/213)","100% (213/213)","http://s3.amazonaws.com/caption-scene/upload_batches/16000_17000/3707077198.jpg","1","0","4",""
"307FVKVSYRWIHUX1OUTSVNLHPY974K","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 19:24:19 PDT 2016","3","BatchId:2445706;","600","28800","Mon Jul 04 19:24:19 PDT 2016","","","3SPJ033422LTMGAH4CBY3MQFQSTYJ7","A3KHL7I1DL0712","Approved","Mon Jun 27 19:45:09 PDT 2016","Mon Jun 27 19:45:17 PDT 2016","Tue Jun 28 03:45:17 PDT 2016","Mon Jun 27 20:44:41 PDT 2016","","","8","100% (149/149)","100% (149/149)","100% (149/149)","http://s3.amazonaws.com/caption-scene/upload_batches/16000_17000/3707077198.jpg","1","0","2",""
"307FVKVSYRWIHUX1OUTSVNLHPY974K","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 19:24:19 PDT 2016","3","BatchId:2445706;","600","28800","Mon Jul 04 19:24:19 PDT 2016","","","3T3IWE1XG75ERHF0PW88S6AMPLATQB","A20K80GWXI69Z7","Approved","Mon Jun 27 20:14:58 PDT 2016","Mon Jun 27 20:18:01 PDT 2016","Tue Jun 28 04:18:01 PDT 2016","Mon Jun 27 20:44:41 PDT 2016","","","183","100% (564/564)","100% (564/564)","100% (450/450)","http://s3.amazonaws.com/caption-scene/upload_batches/16000_17000/3707077198.jpg","1","0","2",""
"307L9TDWJY9M2J6K4N5YHFF1BDI3N6","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 19:23:55 PDT 2016","3","BatchId:2445706;","600","28800","Mon Jul 04 19:23:55 PDT 2016","","","3BGYGHDBBY23FZJ246YBV13T92H22C","A20K80GWXI69Z7","Approved","Mon Jun 27 20:04:35 PDT 2016","Mon Jun 27 20:06:02 PDT 2016","Tue Jun 28 04:06:02 PDT 2016","Mon Jun 27 20:55:53 PDT 2016","","","87","100% (564/564)","100% (564/564)","100% (450/450)","http://s3.amazonaws.com/caption-scene/upload_batches/3000_4000/2171891283.jpg","1","1","","1"
"307L9TDWJY9M2J6K4N5YHFF1BDI3N6","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 19:23:55 PDT 2016","3","BatchId:2445706;","600","28800","Mon Jul 04 19:23:55 PDT 2016","","","3KB8R4ZV1FPNI6R5MECBYY0YDRWBG3","A3UUH3632AI3ZX","Approved","Mon Jun 27 19:55:30 PDT 2016","Mon Jun 27 19:55:35 PDT 2016","Tue Jun 28 03:55:35 PDT 2016","Mon Jun 27 20:44:41 PDT 2016","","","5","100% (482/482)","100% (460/460)","100% (198/198)","http://s3.amazonaws.com/caption-scene/upload_batches/3000_4000/2171891283.jpg","1","1","","1"
"307L9TDWJY9M2J6K4N5YHFF1BDI3N6","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 19:23:55 PDT 2016","3","BatchId:2445706;","600","28800","Mon Jul 04 19:23:55 PDT 2016","","","3YMTUJH0DTY72CS2RZ1VP39HTTPT4Q","AKW86WGIOY48C","Approved","Mon Jun 27 20:02:06 PDT 2016","Mon Jun 27 20:02:29 PDT 2016","Tue Jun 28 04:02:29 PDT 2016","Mon Jun 27 20:44:41 PDT 2016","","","23","100% (213/213)","100% (213/213)","100% (213/213)","http://s3.amazonaws.com/caption-scene/upload_batches/3000_4000/2171891283.jpg","1","1","","3"
