"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.img_url","Answer.Answer_1","Answer.Answer_2","Answer.Answer_3","Answer.Answer_4","Approve","Reject"
"39RRBHZ0AUI0VHMMRLMYVXETCBGVZ9","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 17:43:32 PDT 2016","3","BatchId:2445596;","600","28800","Mon Jul 04 17:43:32 PDT 2016","","","3WT783CTPCZA1UB0KSGS87FJFYLCB9","AKW86WGIOY48C","Approved","Mon Jun 27 18:17:09 PDT 2016","Mon Jun 27 18:17:26 PDT 2016","Tue Jun 28 02:17:26 PDT 2016","Mon Jun 27 18:32:25 PDT 2016","","","17","100% (19/19)","100% (19/19)","100% (19/19)","http://s3.amazonaws.com/caption-scene/upload_batches/0_1000/12904242.jpg","0","0","5",""
"39RRBHZ0AUI0VHMMRLMYVXETCBGVZ9","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 17:43:32 PDT 2016","3","BatchId:2445596;","600","28800","Mon Jul 04 17:43:32 PDT 2016","","","3YT88D1N09GNHXJBXCIKE7UFWFF3KK","AHF0YHDCLG1J3","Approved","Mon Jun 27 18:05:59 PDT 2016","Mon Jun 27 18:06:13 PDT 2016","Tue Jun 28 02:06:13 PDT 2016","Mon Jun 27 18:32:25 PDT 2016","","","14","100% (18/18)","100% (18/18)","100% (18/18)","http://s3.amazonaws.com/caption-scene/upload_batches/0_1000/12904242.jpg","1","0","2",""
"3SA4EMRVJVJQOCJ01F07J6MP8GXP0R","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 17:43:23 PDT 2016","3","BatchId:2445596;","600","28800","Mon Jul 04 17:43:23 PDT 2016","","","34MAJL3QP5523VU8CKV47Q5JZTM43S","A326JADUNTB5S","Approved","Mon Jun 27 17:48:07 PDT 2016","Mon Jun 27 17:48:49 PDT 2016","Tue Jun 28 01:48:49 PDT 2016","Mon Jun 27 18:32:24 PDT 2016","","","42","100% (40/40)","100% (40/40)","100% (27/27)","http://s3.amazonaws.com/caption-scene/upload_batches/20000_21000/4477467862.jpg","1","0","5",""
"3SA4EMRVJVJQOCJ01F07J6MP8GXP0R","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 17:43:23 PDT 2016","3","BatchId:2445596;","600","28800","Mon Jul 04 17:43:23 PDT 2016","","","3HYA4D452S1NGTVES1DIFKXII5W2F4","A25YG9M911WA3T","Approved","Mon Jun 27 17:54:06 PDT 2016","Mon Jun 27 17:54:26 PDT 2016","Tue Jun 28 01:54:26 PDT 2016","Mon Jun 27 18:32:24 PDT 2016","","","20","100% (53/53)","100% (53/53)","100% (53/53)","http://s3.amazonaws.com/caption-scene/upload_batches/20000_21000/4477467862.jpg","1","1","","4"
"3SA4EMRVJVJQOCJ01F07J6MP8GXP0R","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 17:43:23 PDT 2016","3","BatchId:2445596;","600","28800","Mon Jul 04 17:43:23 PDT 2016","","","3QRYMNZ7FZZTOK2894GROCFHK90NTT","A3PVIRB9JTIZHJ","Approved","Mon Jun 27 18:17:17 PDT 2016","Mon Jun 27 18:17:38 PDT 2016","Tue Jun 28 02:17:38 PDT 2016","Mon Jun 27 18:32:24 PDT 2016","","","21","100% (237/237)","100% (237/237)","100% (225/225)","http://s3.amazonaws.com/caption-scene/upload_batches/20000_21000/4477467862.jpg","1","0","2",""
"3QMELQS6Y5S6E0LUGWKDX2WVM176R1","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 17:43:23 PDT 2016","3","BatchId:2445596;","600","28800","Mon Jul 04 17:43:23 PDT 2016","","","336YQZE83WWLL06IW7JT8HK3ZG5M52","A2OJ5XOEKTKRR9","Approved","Mon Jun 27 18:22:31 PDT 2016","Mon Jun 27 18:22:40 PDT 2016","Tue Jun 28 02:22:40 PDT 2016","Mon Jun 27 18:32:24 PDT 2016","","","9","100% (232/233)","100% (227/227)","100% (227/227)","http://s3.amazonaws.com/caption-scene/upload_batches/10000_11000/2988552985.jpg","1","0","0",""
"3QMELQS6Y5S6E0LUGWKDX2WVM176R1","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 17:43:23 PDT 2016","3","BatchId:2445596;","600","28800","Mon Jul 04 17:43:23 PDT 2016","","","3C5W7UE9CG8UNJQS2D2O00BNSFEMXB","A3UUH3632AI3ZX","Approved","Mon Jun 27 18:20:33 PDT 2016","Mon Jun 27 18:20:38 PDT 2016","Tue Jun 28 02:20:38 PDT 2016","Mon Jun 27 18:32:24 PDT 2016","","","5","100% (352/352)","100% (330/330)","100% (68/68)","http://s3.amazonaws.com/caption-scene/upload_batches/10000_11000/2988552985.jpg","1","0","5",""
"3QMELQS6Y5S6E0LUGWKDX2WVM176R1","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 17:43:23 PDT 2016","3","BatchId:2445596;","600","28800","Mon Jul 04 17:43:23 PDT 2016","","","3OHYZ19UGDN6R93B4JPN8WPUMUMAOC","A3PVIRB9JTIZHJ","Approved","Mon Jun 27 18:23:45 PDT 2016","Mon Jun 27 18:23:55 PDT 2016","Tue Jun 28 02:23:55 PDT 2016","Mon Jun 27 18:32:25 PDT 2016","","","10","100% (237/237)","100% (237/237)","100% (225/225)","http://s3.amazonaws.com/caption-scene/upload_batches/10000_11000/2988552985.jpg","1","0","5",""
"3CVDZS288HHB0D1DCHR059FY9DBMFW","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 17:43:23 PDT 2016","3","BatchId:2445596;","600","28800","Mon Jul 04 17:43:23 PDT 2016","","","3GNCZX450J5OC9FCJJ22XWUKWZGPA6","A142196DZICV3F","Approved","Mon Jun 27 18:19:44 PDT 2016","Mon Jun 27 18:19:55 PDT 2016","Tue Jun 28 02:19:55 PDT 2016","Mon Jun 27 18:32:25 PDT 2016","","","11","100% (83/83)","100% (83/83)","100% (60/60)","http://s3.amazonaws.com/caption-scene/upload_batches/22000_23000/4695761782.jpg","1","0","3",""
"3CVDZS288HHB0D1DCHR059FY9DBMFW","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 17:43:23 PDT 2016","3","BatchId:2445596;","600","28800","Mon Jul 04 17:43:23 PDT 2016","","","3I0BTBYZAY3MKA9VI41SLHBJRI50YI","A2OJ5XOEKTKRR9","Approved","Mon Jun 27 18:10:41 PDT 2016","Mon Jun 27 18:11:05 PDT 2016","Tue Jun 28 02:11:05 PDT 2016","Mon Jun 27 18:32:25 PDT 2016","","","24","100% (232/233)","100% (227/227)","100% (227/227)","http://s3.amazonaws.com/caption-scene/upload_batches/22000_23000/4695761782.jpg","1","0","0",""
"3CVDZS288HHB0D1DCHR059FY9DBMFW","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 17:43:23 PDT 2016","3","BatchId:2445596;","600","28800","Mon Jul 04 17:43:23 PDT 2016","","","3K772S5NP9TZP5Y0GBWJK6IKVN3EHK","A20K80GWXI69Z7","Approved","Mon Jun 27 18:14:58 PDT 2016","Mon Jun 27 18:19:31 PDT 2016","Tue Jun 28 02:19:31 PDT 2016","Mon Jun 27 18:32:25 PDT 2016","","","273","100% (289/289)","100% (289/289)","100% (175/175)","http://s3.amazonaws.com/caption-scene/upload_batches/22000_23000/4695761782.jpg","1","0","3",""
"359AP8GAGG1LCYAGH9ZAELX5HBOC70","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 17:43:33 PDT 2016","3","BatchId:2445596;","600","28800","Mon Jul 04 17:43:33 PDT 2016","","","38SKSKU7R2FDR6JC3F18XD9J4XGIL1","A3IVLB1YN1X9H9","Approved","Mon Jun 27 17:58:53 PDT 2016","Mon Jun 27 17:59:49 PDT 2016","Tue Jun 28 01:59:49 PDT 2016","Mon Jun 27 18:33:06 PDT 2016","","","56","100% (202/202)","100% (202/202)","100% (122/122)","http://s3.amazonaws.com/caption-scene/upload_batches/22000_23000/4686887586.jpg","1","0","0",""
"359AP8GAGG1LCYAGH9ZAELX5HBOC70","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 17:43:33 PDT 2016","3","BatchId:2445596;","600","28800","Mon Jul 04 17:43:33 PDT 2016","","","3E7TUJ2EGD41IT2HM4X7172BCYPD9V","A2SBISQJE2ZPJQ","Approved","Mon Jun 27 17:50:30 PDT 2016","Mon Jun 27 17:51:15 PDT 2016","Tue Jun 28 01:51:15 PDT 2016","Mon Jun 27 18:33:06 PDT 2016","","","45","100% (19/19)","100% (19/19)","100% (19/19)","http://s3.amazonaws.com/caption-scene/upload_batches/22000_23000/4686887586.jpg","1","0","5",""
"359AP8GAGG1LCYAGH9ZAELX5HBOC70","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 17:43:33 PDT 2016","3","BatchId:2445596;","600","28800","Mon Jul 04 17:43:33 PDT 2016","","","3LEIZ60CDKH4LU7DEMM4SZLE0GY9ZP","A2OJ5XOEKTKRR9","Approved","Mon Jun 27 17:45:39 PDT 2016","Mon Jun 27 17:46:13 PDT 2016","Tue Jun 28 01:46:13 PDT 2016","Mon Jun 27 18:33:07 PDT 2016","","","34","100% (232/233)","100% (227/227)","100% (227/227)","http://s3.amazonaws.com/caption-scene/upload_batches/22000_23000/4686887586.jpg","1","0","0",""
"3QD8LUVX4XFUSS7SKCG0UE4JRNHX58","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 17:43:23 PDT 2016","3","BatchId:2445596;","600","28800","Mon Jul 04 17:43:23 PDT 2016","","","3DHE4R9OCXTTUTR93LJ0X5XUJK3G2O","A2OJ5XOEKTKRR9","Approved","Mon Jun 27 18:23:50 PDT 2016","Mon Jun 27 18:24:14 PDT 2016","Tue Jun 28 02:24:14 PDT 2016","Mon Jun 27 18:32:25 PDT 2016","","","24","100% (232/233)","100% (227/227)","100% (227/227)","http://s3.amazonaws.com/caption-scene/upload_batches/25000_26000/4981184852.jpg","1","0","0",""
"3QD8LUVX4XFUSS7SKCG0UE4JRNHX58","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 17:43:23 PDT 2016","3","BatchId:2445596;","600","28800","Mon Jul 04 17:43:23 PDT 2016","","","3TXD01ZLD5ZM2P7RR4R5UZVJC6DU4X","A142196DZICV3F","Approved","Mon Jun 27 18:23:02 PDT 2016","Mon Jun 27 18:23:34 PDT 2016","Tue Jun 28 02:23:34 PDT 2016","Mon Jun 27 18:32:25 PDT 2016","","","32","100% (83/83)","100% (83/83)","100% (60/60)","http://s3.amazonaws.com/caption-scene/upload_batches/25000_26000/4981184852.jpg","1","0","0",""
"3QD8LUVX4XFUSS7SKCG0UE4JRNHX58","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 17:43:23 PDT 2016","3","BatchId:2445596;","600","28800","Mon Jul 04 17:43:23 PDT 2016","","","3Z2R0DQ0JIWVAFVIXQTCX2CI64O2ET","AFG3FXABPGSZS","Approved","Mon Jun 27 18:23:30 PDT 2016","Mon Jun 27 18:23:59 PDT 2016","Tue Jun 28 02:23:59 PDT 2016","Mon Jun 27 18:32:25 PDT 2016","","","29","100% (21/21)","100% (21/21)","100% (21/21)","http://s3.amazonaws.com/caption-scene/upload_batches/25000_26000/4981184852.jpg","1","0","4",""
"3XD2A6FGFNB5XYN5TSNU7MSTY4YS9M","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 17:43:32 PDT 2016","3","BatchId:2445596;","600","28800","Mon Jul 04 17:43:32 PDT 2016","","","39LOEL67OTN3MWHAONLHO2LO1FH38X","A2OJ5XOEKTKRR9","Approved","Mon Jun 27 17:48:19 PDT 2016","Mon Jun 27 17:50:03 PDT 2016","Tue Jun 28 01:50:03 PDT 2016","Mon Jun 27 18:32:25 PDT 2016","","","104","100% (232/233)","100% (227/227)","100% (227/227)","http://s3.amazonaws.com/caption-scene/upload_batches/17000_18000/3872048501.jpg","1","1","","1"
"3XD2A6FGFNB5XYN5TSNU7MSTY4YS9M","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 17:43:32 PDT 2016","3","BatchId:2445596;","600","28800","Mon Jul 04 17:43:32 PDT 2016","","","39O5D9O87UA5YZ7N5Z1MQOH7R683C9","A2F0NZQ8F9ON8C","Approved","Mon Jun 27 18:15:33 PDT 2016","Mon Jun 27 18:16:26 PDT 2016","Tue Jun 28 02:16:26 PDT 2016","Mon Jun 27 18:32:25 PDT 2016","","","53","100% (197/197)","100% (197/197)","100% (39/39)","http://s3.amazonaws.com/caption-scene/upload_batches/17000_18000/3872048501.jpg","1","1","","1"
"3XD2A6FGFNB5XYN5TSNU7MSTY4YS9M","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 17:43:32 PDT 2016","3","BatchId:2445596;","600","28800","Mon Jul 04 17:43:32 PDT 2016","","","3S3AMIZX3VN3GR9KYO7Y3X3JIJXDCH","A142196DZICV3F","Approved","Mon Jun 27 18:12:50 PDT 2016","Mon Jun 27 18:13:07 PDT 2016","Tue Jun 28 02:13:07 PDT 2016","Mon Jun 27 18:32:25 PDT 2016","","","17","100% (83/83)","100% (83/83)","100% (60/60)","http://s3.amazonaws.com/caption-scene/upload_batches/17000_18000/3872048501.jpg","1","0","2",""
"35U0MRQMUJOOWD8FPCBHFZ7PS7DVO7","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 17:43:24 PDT 2016","3","BatchId:2445596;","600","28800","Mon Jul 04 17:43:24 PDT 2016","","","31QNSG6A5SBLNFIXQZO71JX46H987D","A1DRCRAL9SH5PO","Approved","Mon Jun 27 18:13:01 PDT 2016","Mon Jun 27 18:13:09 PDT 2016","Tue Jun 28 02:13:09 PDT 2016","Mon Jun 27 18:32:26 PDT 2016","","","8","100% (74/74)","100% (74/74)","100% (74/74)","http://s3.amazonaws.com/caption-scene/upload_batches/30000_31000/78055409.jpg","0","0","3",""
"35U0MRQMUJOOWD8FPCBHFZ7PS7DVO7","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 17:43:24 PDT 2016","3","BatchId:2445596;","600","28800","Mon Jul 04 17:43:24 PDT 2016","","","3K9FOBBF2I1557U30VE02L50QW9LNJ","A3PVIRB9JTIZHJ","Approved","Mon Jun 27 17:54:18 PDT 2016","Mon Jun 27 17:54:31 PDT 2016","Tue Jun 28 01:54:31 PDT 2016","Mon Jun 27 18:32:26 PDT 2016","","","13","100% (237/237)","100% (237/237)","100% (225/225)","http://s3.amazonaws.com/caption-scene/upload_batches/30000_31000/78055409.jpg","0","0","3",""
"35U0MRQMUJOOWD8FPCBHFZ7PS7DVO7","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 17:43:24 PDT 2016","3","BatchId:2445596;","600","28800","Mon Jul 04 17:43:24 PDT 2016","","","3TAYZSBPLMQWKY00YLDHMJGX7VT2SQ","A1S7OAF5QN70SX","Approved","Mon Jun 27 18:08:52 PDT 2016","Mon Jun 27 18:09:03 PDT 2016","Tue Jun 28 02:09:03 PDT 2016","Mon Jun 27 18:32:26 PDT 2016","","","11","100% (58/58)","100% (58/58)","100% (58/58)","http://s3.amazonaws.com/caption-scene/upload_batches/30000_31000/78055409.jpg","0","0","3",""
"389A2A304OZ7UNAWWAE1Z6NI9XIC00","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 17:43:24 PDT 2016","3","BatchId:2445596;","600","28800","Mon Jul 04 17:43:24 PDT 2016","","","39DD6S19JQTLGQYUMX2QKDMPRDIEZ8","A3D73KD5BKR76J","Approved","Mon Jun 27 18:07:16 PDT 2016","Mon Jun 27 18:07:46 PDT 2016","Tue Jun 28 02:07:46 PDT 2016","Mon Jun 27 18:32:26 PDT 2016","","","30","99% (214/217)","99% (214/217)","100% (121/121)","http://s3.amazonaws.com/caption-scene/upload_batches/3000_4000/2171388397.jpg","1","1","","2"
"389A2A304OZ7UNAWWAE1Z6NI9XIC00","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 17:43:24 PDT 2016","3","BatchId:2445596;","600","28800","Mon Jul 04 17:43:24 PDT 2016","","","3A4TN5196L0KS7EMKKQOUIIHABMCHL","A3PVIRB9JTIZHJ","Approved","Mon Jun 27 17:53:13 PDT 2016","Mon Jun 27 17:53:44 PDT 2016","Tue Jun 28 01:53:44 PDT 2016","Mon Jun 27 18:32:26 PDT 2016","","","31","100% (237/237)","100% (237/237)","100% (225/225)","http://s3.amazonaws.com/caption-scene/upload_batches/3000_4000/2171388397.jpg","1","1","","4"
"389A2A304OZ7UNAWWAE1Z6NI9XIC00","31IV7WI13C3HWUGW904VC89GWVC5H2","Label image with its location","Answer questions about an image to label its location.","image categorization, locations, scene recognition","$0.03","Mon Jun 27 17:43:24 PDT 2016","3","BatchId:2445596;","600","28800","Mon Jul 04 17:43:24 PDT 2016","","","3N8OEVH1FS8VTDXCE2U59R9ZBBHOOG","A2OJ5XOEKTKRR9","Approved","Mon Jun 27 17:49:17 PDT 2016","Mon Jun 27 17:50:58 PDT 2016","Tue Jun 28 01:50:58 PDT 2016","Mon Jun 27 18:32:26 PDT 2016","","","101","100% (232/233)","100% (227/227)","100% (227/227)","http://s3.amazonaws.com/caption-scene/upload_batches/3000_4000/2171388397.jpg","1","1","","4"
