image_url,worker_id,q1,q2,q3,q4
http://s3.amazonaws.com/caption-scene/upload_batches/0_1000/1121416483.jpg,A610SH5RY1NG1,0,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/17000_18000/3795581431.jpg,A2OJ5XOEKTKRR9,1,0,5,NA
http://s3.amazonaws.com/caption-scene/upload_batches/17000_18000/3795581431.jpg,A28GJDYQQ6KGEO,1,1,NA,4
http://s3.amazonaws.com/caption-scene/upload_batches/17000_18000/3795581431.jpg,A610SH5RY1NG1,1,0,3,NA
http://s3.amazonaws.com/caption-scene/upload_batches/9000_10000/287641817.jpg,A29NA4283YJ26D,1,0,1,NA
http://s3.amazonaws.com/caption-scene/upload_batches/9000_10000/287641817.jpg,A610SH5RY1NG1,1,0,3,NA
http://s3.amazonaws.com/caption-scene/upload_batches/9000_10000/287641817.jpg,A3UUH3632AI3ZX,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/24000_25000/4886651712.jpg,A2OJ5XOEKTKRR9,0,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/24000_25000/4886651712.jpg,A29NA4283YJ26D,0,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/24000_25000/4886651712.jpg,A28GJDYQQ6KGEO,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/25000_26000/4987272376.jpg,A610SH5RY1NG1,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/25000_26000/4987272376.jpg,A2OJ5XOEKTKRR9,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/25000_26000/4987272376.jpg,A29NA4283YJ26D,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/5000_6000/2410906422.jpg,A610SH5RY1NG1,1,1,NA,1
http://s3.amazonaws.com/caption-scene/upload_batches/5000_6000/2410906422.jpg,A2OJ5XOEKTKRR9,1,0,5,NA
http://s3.amazonaws.com/caption-scene/upload_batches/5000_6000/2410906422.jpg,A3UUH3632AI3ZX,1,0,5,NA
http://s3.amazonaws.com/caption-scene/upload_batches/1000_2000/134867998.jpg,A1T79J0XQXDDGC,1,0,5,NA
http://s3.amazonaws.com/caption-scene/upload_batches/1000_2000/134867998.jpg,A610SH5RY1NG1,0,0,3,NA
http://s3.amazonaws.com/caption-scene/upload_batches/1000_2000/134867998.jpg,A2OJ5XOEKTKRR9,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/29000_30000/6782818493.jpg,A37WDOIQH6JM6V,0,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/29000_30000/6782818493.jpg,A3UUH3632AI3ZX,0,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/29000_30000/6782818493.jpg,A1T79J0XQXDDGC,0,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/22000_23000/4707314246.jpg,A2OJ5XOEKTKRR9,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/22000_23000/4707314246.jpg,A79QGFH9KEJAV,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/22000_23000/4707314246.jpg,A1MJECBV45AP5O,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/17000_18000/3801309708.jpg,A79QGFH9KEJAV,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/17000_18000/3801309708.jpg,A37WDOIQH6JM6V,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/17000_18000/3801309708.jpg,A2HTN7HCNBQ8V4,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/11000_12000/3132832452.jpg,A610SH5RY1NG1,0,0,3,NA
http://s3.amazonaws.com/caption-scene/upload_batches/11000_12000/3132832452.jpg,A28GJDYQQ6KGEO,0,0,3,NA
http://s3.amazonaws.com/caption-scene/upload_batches/11000_12000/3132832452.jpg,A1MJECBV45AP5O,0,0,3,NA
http://s3.amazonaws.com/caption-scene/upload_batches/2000_3000/2023525113.jpg,A28GJDYQQ6KGEO,0,0,3,NA
http://s3.amazonaws.com/caption-scene/upload_batches/2000_3000/2023525113.jpg,A1MJECBV45AP5O,0,0,3,NA
http://s3.amazonaws.com/caption-scene/upload_batches/2000_3000/2023525113.jpg,A610SH5RY1NG1,0,0,3,NA
http://s3.amazonaws.com/caption-scene/upload_batches/13000_14000/3382303178.jpg,A28GJDYQQ6KGEO,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/13000_14000/3382303178.jpg,A2OJ5XOEKTKRR9,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/13000_14000/3382303178.jpg,A3UUH3632AI3ZX,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/5000_6000/240583223.jpg,A3H35QRODK1C4K,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/5000_6000/240583223.jpg,A610SH5RY1NG1,1,1,NA,1
http://s3.amazonaws.com/caption-scene/upload_batches/5000_6000/240583223.jpg,A2OJ5XOEKTKRR9,1,1,NA,4
http://s3.amazonaws.com/caption-scene/upload_batches/5000_6000/2392625002.jpg,A2OJ5XOEKTKRR9,1,1,NA,4
http://s3.amazonaws.com/caption-scene/upload_batches/5000_6000/2392625002.jpg,A28GJDYQQ6KGEO,1,1,NA,1
http://s3.amazonaws.com/caption-scene/upload_batches/5000_6000/2392625002.jpg,A3UUH3632AI3ZX,1,1,NA,1
http://s3.amazonaws.com/caption-scene/upload_batches/29000_30000/69152837.jpg,A610SH5RY1NG1,1,1,NA,0
http://s3.amazonaws.com/caption-scene/upload_batches/29000_30000/69152837.jpg,A2UUT3XS4L80YU,1,1,NA,0
http://s3.amazonaws.com/caption-scene/upload_batches/29000_30000/69152837.jpg,A28GJDYQQ6KGEO,1,1,NA,0
http://s3.amazonaws.com/caption-scene/upload_batches/29000_30000/7072093321.jpg,A2OJ5XOEKTKRR9,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/29000_30000/7072093321.jpg,A610SH5RY1NG1,0,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/29000_30000/7072093321.jpg,A3G3205514RC9K,0,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/28000_29000/6647909243.jpg,A38OYO6BYY7F7J,1,1,NA,4
http://s3.amazonaws.com/caption-scene/upload_batches/28000_29000/6647909243.jpg,A2UUT3XS4L80YU,1,1,NA,0
http://s3.amazonaws.com/caption-scene/upload_batches/28000_29000/6647909243.jpg,A610SH5RY1NG1,1,1,NA,0
http://s3.amazonaws.com/caption-scene/upload_batches/23000_24000/481827288.jpg,A2OJ5XOEKTKRR9,1,1,NA,0
http://s3.amazonaws.com/caption-scene/upload_batches/23000_24000/481827288.jpg,A29NA4283YJ26D,1,1,NA,0
http://s3.amazonaws.com/caption-scene/upload_batches/23000_24000/481827288.jpg,A1MJECBV45AP5O,1,1,NA,0
http://s3.amazonaws.com/caption-scene/upload_batches/23000_24000/4809887792.jpg,A2OJ5XOEKTKRR9,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/23000_24000/4809887792.jpg,A3N8C7XN2ZIEY2,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/23000_24000/4809887792.jpg,A610SH5RY1NG1,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/18000_19000/4267614055.jpg,AON76FXJG2JT3,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/18000_19000/4267614055.jpg,A29NA4283YJ26D,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/18000_19000/4267614055.jpg,A28GJDYQQ6KGEO,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/8000_9000/283178378.jpg,A2OJ5XOEKTKRR9,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/8000_9000/283178378.jpg,A1IQ8YHTZLFEVG,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/8000_9000/283178378.jpg,A37WDOIQH6JM6V,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/19000_20000/434642339.jpg,A28GJDYQQ6KGEO,0,0,3,NA
http://s3.amazonaws.com/caption-scene/upload_batches/19000_20000/434642339.jpg,ATIMV61LL1QMX,0,0,3,NA
http://s3.amazonaws.com/caption-scene/upload_batches/19000_20000/434642339.jpg,A2OJ5XOEKTKRR9,0,0,4,NA
http://s3.amazonaws.com/caption-scene/upload_batches/4000_5000/2230983294.jpg,A2OJ5XOEKTKRR9,1,1,NA,4
http://s3.amazonaws.com/caption-scene/upload_batches/4000_5000/2230983294.jpg,A3UUH3632AI3ZX,1,0,5,NA
http://s3.amazonaws.com/caption-scene/upload_batches/4000_5000/2230983294.jpg,A3N8C7XN2ZIEY2,1,1,NA,4
http://s3.amazonaws.com/caption-scene/upload_batches/22000_23000/470887795.jpg,A79QGFH9KEJAV,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/22000_23000/470887795.jpg,AON76FXJG2JT3,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/22000_23000/470887795.jpg,A610SH5RY1NG1,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/31000_31783/8151603778.jpg,A3UUH3632AI3ZX,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/31000_31783/8151603778.jpg,A29NA4283YJ26D,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/31000_31783/8151603778.jpg,A2OJ5XOEKTKRR9,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/5000_6000/244344740.jpg,A1MJECBV45AP5O,0,0,4,NA
http://s3.amazonaws.com/caption-scene/upload_batches/5000_6000/244344740.jpg,A37WDOIQH6JM6V,0,0,4,NA
http://s3.amazonaws.com/caption-scene/upload_batches/5000_6000/244344740.jpg,A20S480R0WXX3N,0,0,4,NA
http://s3.amazonaws.com/caption-scene/upload_batches/7000_8000/2695298213.jpg,A2OJ5XOEKTKRR9,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/7000_8000/2695298213.jpg,A610SH5RY1NG1,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/7000_8000/2695298213.jpg,A3H35QRODK1C4K,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/4000_5000/2307109231.jpg,A610SH5RY1NG1,0,0,3,NA
http://s3.amazonaws.com/caption-scene/upload_batches/4000_5000/2307109231.jpg,A3UUH3632AI3ZX,0,0,5,NA
http://s3.amazonaws.com/caption-scene/upload_batches/4000_5000/2307109231.jpg,A29NA4283YJ26D,0,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/1000_2000/136639119.jpg,A3UUH3632AI3ZX,1,1,NA,2
http://s3.amazonaws.com/caption-scene/upload_batches/1000_2000/136639119.jpg,A3G3205514RC9K,1,1,NA,2
http://s3.amazonaws.com/caption-scene/upload_batches/1000_2000/136639119.jpg,A610SH5RY1NG1,1,1,NA,2
http://s3.amazonaws.com/caption-scene/upload_batches/21000_22000/4603099689.jpg,A28GJDYQQ6KGEO,1,1,NA,4
http://s3.amazonaws.com/caption-scene/upload_batches/21000_22000/4603099689.jpg,A2OJ5XOEKTKRR9,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/21000_22000/4603099689.jpg,A610SH5RY1NG1,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/1000_2000/1538589805.jpg,A2OJ5XOEKTKRR9,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/1000_2000/1538589805.jpg,A3G3205514RC9K,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/1000_2000/1538589805.jpg,A3UUH3632AI3ZX,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/2000_3000/180217379.jpg,A29NA4283YJ26D,1,0,5,NA
http://s3.amazonaws.com/caption-scene/upload_batches/2000_3000/180217379.jpg,A2OJ5XOEKTKRR9,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/2000_3000/180217379.jpg,A610SH5RY1NG1,1,0,3,NA
http://s3.amazonaws.com/caption-scene/upload_batches/30000_31000/7803483544.jpg,A610SH5RY1NG1,0,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/30000_31000/7803483544.jpg,A2OJ5XOEKTKRR9,0,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/30000_31000/7803483544.jpg,A2HTN7HCNBQ8V4,0,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/28000_29000/630476551.jpg,A610SH5RY1NG1,1,1,NA,0
http://s3.amazonaws.com/caption-scene/upload_batches/28000_29000/630476551.jpg,A28GJDYQQ6KGEO,1,1,NA,0
http://s3.amazonaws.com/caption-scene/upload_batches/28000_29000/630476551.jpg,A20S480R0WXX3N,1,1,NA,0
http://s3.amazonaws.com/caption-scene/upload_batches/4000_5000/2315973850.jpg,A610SH5RY1NG1,1,0,5,NA
http://s3.amazonaws.com/caption-scene/upload_batches/4000_5000/2315973850.jpg,A28GJDYQQ6KGEO,0,0,5,NA
http://s3.amazonaws.com/caption-scene/upload_batches/4000_5000/2315973850.jpg,A2OJ5XOEKTKRR9,0,0,5,NA
http://s3.amazonaws.com/caption-scene/upload_batches/4000_5000/2322601965.jpg,A28GJDYQQ6KGEO,1,1,NA,1
http://s3.amazonaws.com/caption-scene/upload_batches/4000_5000/2322601965.jpg,A38OYO6BYY7F7J,1,1,NA,0
http://s3.amazonaws.com/caption-scene/upload_batches/4000_5000/2322601965.jpg,A3UUH3632AI3ZX,1,0,3,NA
