HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.img_url,Answer.Answer_1,Answer.Answer_2,Answer.Answer_3,Answer.Answer_4,Approve,Reject
39N6W9XWRD4H8UMM64LTHP2HJ02YG6,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 11:12:02 PDT 2016,3,BatchId:2444885;,600,28800,Mon Jul 04 11:12:02 PDT 2016,,,33L7PJKHCHG8LDF432R86FPMVBZ8TI,A2WNW8A4MOR7T7,Approved,Mon Jun 27 11:13:15 PDT 2016,Mon Jun 27 11:14:30 PDT 2016,Mon Jun 27 19:14:30 PDT 2016,Mon Jun 27 11:32:18 PDT 2016,,,75,100% (6/6),100% (6/6),100% (6/6),http://s3.amazonaws.com/caption-scene/upload_batches/27000_28000/5936844453.jpg,1,0,0,,,
39N6W9XWRD4H8UMM64LTHP2HJ02YG6,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 11:12:02 PDT 2016,3,BatchId:2444885;,600,28800,Mon Jul 04 11:12:02 PDT 2016,,,35L9RVQFCP0GE1VM6BBOOO4NH8UUH8,A20K80GWXI69Z7,Approved,Mon Jun 27 11:13:11 PDT 2016,Mon Jun 27 11:14:47 PDT 2016,Mon Jun 27 19:14:47 PDT 2016,Mon Jun 27 11:32:18 PDT 2016,,,96,100% (163/163),100% (163/163),100% (49/49),http://s3.amazonaws.com/caption-scene/upload_batches/27000_28000/5936844453.jpg,1,0,0,,,
39N6W9XWRD4H8UMM64LTHP2HJ02YG6,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 11:12:02 PDT 2016,3,BatchId:2444885;,600,28800,Mon Jul 04 11:12:02 PDT 2016,,,3Z7ISHFUH1D47PO39UGQS3Q3G7KZ8O,AYDDIDXTRHXZ5,Approved,Mon Jun 27 11:14:47 PDT 2016,Mon Jun 27 11:14:58 PDT 2016,Mon Jun 27 19:14:58 PDT 2016,Mon Jun 27 11:32:18 PDT 2016,,,11,100% (13/13),100% (13/13),100% (13/13),http://s3.amazonaws.com/caption-scene/upload_batches/27000_28000/5936844453.jpg,1,0,0,,,
3O4VWC1GEWNQJTFZPPD6O8YK2RO3J9,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 11:12:02 PDT 2016,3,BatchId:2444885;,600,28800,Mon Jul 04 11:12:02 PDT 2016,,,36DSNE9QZ6GHS26FYP201VSDCEBJOQ,A110KENBXU7SUJ,Approved,Mon Jun 27 11:14:46 PDT 2016,Mon Jun 27 11:14:56 PDT 2016,Mon Jun 27 19:14:56 PDT 2016,Mon Jun 27 11:32:22 PDT 2016,,,10,100% (5/5),100% (5/5),100% (5/5),http://s3.amazonaws.com/caption-scene/upload_batches/26000_27000/536533294.jpg,1,1,,0,,
3O4VWC1GEWNQJTFZPPD6O8YK2RO3J9,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 11:12:02 PDT 2016,3,BatchId:2444885;,600,28800,Mon Jul 04 11:12:02 PDT 2016,,,37QW5D2ZRH476D2PE2MIWAT0TSLS8D,A2WNW8A4MOR7T7,Approved,Mon Jun 27 11:14:54 PDT 2016,Mon Jun 27 11:15:09 PDT 2016,Mon Jun 27 19:15:09 PDT 2016,Mon Jun 27 11:32:22 PDT 2016,,,15,100% (6/6),100% (6/6),100% (6/6),http://s3.amazonaws.com/caption-scene/upload_batches/26000_27000/536533294.jpg,1,1,,0,,
3O4VWC1GEWNQJTFZPPD6O8YK2RO3J9,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 11:12:02 PDT 2016,3,BatchId:2444885;,600,28800,Mon Jul 04 11:12:02 PDT 2016,,,3H7Z272LX8P58S6GGARS6AAVQ8DPLG,A20K80GWXI69Z7,Approved,Mon Jun 27 11:14:59 PDT 2016,Mon Jun 27 11:20:21 PDT 2016,Mon Jun 27 19:20:21 PDT 2016,Mon Jun 27 11:32:29 PDT 2016,,,322,100% (163/163),100% (163/163),100% (49/49),http://s3.amazonaws.com/caption-scene/upload_batches/26000_27000/536533294.jpg,1,1,,0,,
3SV8KD29L49MF6SASH8RTO3CWBNKZM,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 11:12:02 PDT 2016,3,BatchId:2444885;,600,28800,Mon Jul 04 11:12:02 PDT 2016,,,3IRIK4HM3B24VIU5O1ZKXRTR1UAC6I,A2UJ4L3BZQDRIG,Approved,Mon Jun 27 11:16:55 PDT 2016,Mon Jun 27 11:19:08 PDT 2016,Mon Jun 27 19:19:08 PDT 2016,Mon Jun 27 11:32:31 PDT 2016,,,133,100% (187/187),100% (187/187),100% (30/30),http://s3.amazonaws.com/caption-scene/upload_batches/16000_17000/3756255312.jpg,1,0,2,,,
3SV8KD29L49MF6SASH8RTO3CWBNKZM,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 11:12:02 PDT 2016,3,BatchId:2444885;,600,28800,Mon Jul 04 11:12:02 PDT 2016,,,3MMN5BL1W0MI7LJEIOV0TKMJLHBM33,A2BHHEWR9PRDX8,Approved,Mon Jun 27 11:17:25 PDT 2016,Mon Jun 27 11:17:37 PDT 2016,Mon Jun 27 19:17:37 PDT 2016,Mon Jun 27 11:32:31 PDT 2016,,,12,100% (10/10),100% (10/10),100% (10/10),http://s3.amazonaws.com/caption-scene/upload_batches/16000_17000/3756255312.jpg,0,0,2,,,
3SV8KD29L49MF6SASH8RTO3CWBNKZM,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 11:12:02 PDT 2016,3,BatchId:2444885;,600,28800,Mon Jul 04 11:12:02 PDT 2016,,,3OLQQLKKNT7VGBTQ4BZ4WJYZ8C7EJJ,A20K80GWXI69Z7,Approved,Mon Jun 27 11:16:29 PDT 2016,Mon Jun 27 11:21:39 PDT 2016,Mon Jun 27 19:21:39 PDT 2016,Mon Jun 27 11:32:32 PDT 2016,,,310,100% (163/163),100% (163/163),100% (49/49),http://s3.amazonaws.com/caption-scene/upload_batches/16000_17000/3756255312.jpg,0,0,4,,,
37SQU136V75NE9LGCWTHWFN1AQB11C,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 11:12:02 PDT 2016,3,BatchId:2444885;,600,28800,Mon Jul 04 11:12:02 PDT 2016,,,34S9DKFK747P5612JA3QWT7WZ8FNY9,A2TDG6J24S3T5H,Approved,Mon Jun 27 11:13:35 PDT 2016,Mon Jun 27 11:13:48 PDT 2016,Mon Jun 27 19:13:48 PDT 2016,Mon Jun 27 11:32:17 PDT 2016,,,13,100% (13/13),100% (13/13),100% (13/13),http://s3.amazonaws.com/caption-scene/upload_batches/22000_23000/4733026482.jpg,1,0,0,,,
37SQU136V75NE9LGCWTHWFN1AQB11C,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 11:12:02 PDT 2016,3,BatchId:2444885;,600,28800,Mon Jul 04 11:12:02 PDT 2016,,,3R6P78PK7LTNESLMM03WYS6KJUDTGK,A20K80GWXI69Z7,Approved,Mon Jun 27 11:18:53 PDT 2016,Mon Jun 27 11:25:18 PDT 2016,Mon Jun 27 19:25:18 PDT 2016,Mon Jun 27 11:32:17 PDT 2016,,,385,100% (163/163),100% (163/163),100% (49/49),http://s3.amazonaws.com/caption-scene/upload_batches/22000_23000/4733026482.jpg,1,0,0,,,
37SQU136V75NE9LGCWTHWFN1AQB11C,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 11:12:02 PDT 2016,3,BatchId:2444885;,600,28800,Mon Jul 04 11:12:02 PDT 2016,,,3TEM0PF1Q6FJMZE4M8EE8W1I9RYD0G,AYDDIDXTRHXZ5,Approved,Mon Jun 27 11:13:15 PDT 2016,Mon Jun 27 11:14:14 PDT 2016,Mon Jun 27 19:14:14 PDT 2016,Mon Jun 27 11:32:17 PDT 2016,,,59,100% (13/13),100% (13/13),100% (13/13),http://s3.amazonaws.com/caption-scene/upload_batches/22000_23000/4733026482.jpg,1,0,0,,,
3DA79LNS59CKXWB41JRAQELT0TG3TF,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 11:12:02 PDT 2016,3,BatchId:2444885;,600,28800,Mon Jul 04 11:12:02 PDT 2016,,,324G5B4FB4Q35QDUVVBS84RMNGW07B,A2UJ4L3BZQDRIG,Approved,Mon Jun 27 11:16:07 PDT 2016,Mon Jun 27 11:18:03 PDT 2016,Mon Jun 27 19:18:03 PDT 2016,Mon Jun 27 11:32:19 PDT 2016,,,116,100% (187/187),100% (187/187),100% (30/30),http://s3.amazonaws.com/caption-scene/upload_batches/4000_5000/2249865945.jpg,1,1,,4,,
3DA79LNS59CKXWB41JRAQELT0TG3TF,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 11:12:02 PDT 2016,3,BatchId:2444885;,600,28800,Mon Jul 04 11:12:02 PDT 2016,,,3634BBTX0PCRRE9GH4YA204Z7YWIFS,AZE084MMZVEYT,Approved,Mon Jun 27 11:15:59 PDT 2016,Mon Jun 27 11:16:09 PDT 2016,Mon Jun 27 19:16:09 PDT 2016,Mon Jun 27 11:32:19 PDT 2016,,,10,88% (22/25),88% (22/25),100% (14/14),http://s3.amazonaws.com/caption-scene/upload_batches/4000_5000/2249865945.jpg,1,1,,4,,
3DA79LNS59CKXWB41JRAQELT0TG3TF,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 11:12:02 PDT 2016,3,BatchId:2444885;,600,28800,Mon Jul 04 11:12:02 PDT 2016,,,3DY4FPOOA26TGAYP76XNYE8CIO2VRW,A20K80GWXI69Z7,Approved,Mon Jun 27 11:13:32 PDT 2016,Mon Jun 27 11:15:15 PDT 2016,Mon Jun 27 19:15:15 PDT 2016,Mon Jun 27 11:32:19 PDT 2016,,,103,100% (163/163),100% (163/163),100% (49/49),http://s3.amazonaws.com/caption-scene/upload_batches/4000_5000/2249865945.jpg,1,1,,1,,
3QD8LUVX4XFUSS7SKCG0UE4JRLU5XP,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 11:12:02 PDT 2016,3,BatchId:2444885;,600,28800,Mon Jul 04 11:12:02 PDT 2016,,,37W3JXSD67QFS0AGBBUDSCKNSKKYWC,AZE084MMZVEYT,Approved,Mon Jun 27 11:16:28 PDT 2016,Mon Jun 27 11:16:36 PDT 2016,Mon Jun 27 19:16:36 PDT 2016,Mon Jun 27 11:32:30 PDT 2016,,,8,88% (22/25),88% (22/25),100% (14/14),http://s3.amazonaws.com/caption-scene/upload_batches/24000_25000/483039719.jpg,1,0,2,,,
3QD8LUVX4XFUSS7SKCG0UE4JRLU5XP,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 11:12:02 PDT 2016,3,BatchId:2444885;,600,28800,Mon Jul 04 11:12:02 PDT 2016,,,3F6HPJW4JEIPRFH9IQNIJ8JID5P2WZ,A2WNW8A4MOR7T7,Approved,Mon Jun 27 11:15:31 PDT 2016,Mon Jun 27 11:15:46 PDT 2016,Mon Jun 27 19:15:46 PDT 2016,Mon Jun 27 11:32:30 PDT 2016,,,15,100% (6/6),100% (6/6),100% (6/6),http://s3.amazonaws.com/caption-scene/upload_batches/24000_25000/483039719.jpg,1,0,0,,,
3QD8LUVX4XFUSS7SKCG0UE4JRLU5XP,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 11:12:02 PDT 2016,3,BatchId:2444885;,600,28800,Mon Jul 04 11:12:02 PDT 2016,,,3URFVVM166025MVGCXHVOV8SDYCZU4,A20K80GWXI69Z7,Approved,Mon Jun 27 11:15:39 PDT 2016,Mon Jun 27 11:20:55 PDT 2016,Mon Jun 27 19:20:55 PDT 2016,Mon Jun 27 11:32:30 PDT 2016,,,316,100% (163/163),100% (163/163),100% (49/49),http://s3.amazonaws.com/caption-scene/upload_batches/24000_25000/483039719.jpg,1,0,0,,,
3TRB893CSJRYTAQLJVVT4CIKF1TG7N,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 11:12:02 PDT 2016,3,BatchId:2444885;,600,28800,Mon Jul 04 11:12:02 PDT 2016,,,30LSNF239VD7QKX4T9J3IHAAYUQ2IR,A20K80GWXI69Z7,Approved,Mon Jun 27 11:13:16 PDT 2016,Mon Jun 27 11:14:58 PDT 2016,Mon Jun 27 19:14:58 PDT 2016,Mon Jun 27 11:32:32 PDT 2016,,,102,100% (163/163),100% (163/163),100% (49/49),http://s3.amazonaws.com/caption-scene/upload_batches/3000_4000/2173362914.jpg,0,0,2,,,
3TRB893CSJRYTAQLJVVT4CIKF1TG7N,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 11:12:02 PDT 2016,3,BatchId:2444885;,600,28800,Mon Jul 04 11:12:02 PDT 2016,,,3FE2ERCCZYQDED9DT27KYREPLDIPOX,A2TDG6J24S3T5H,Approved,Mon Jun 27 11:15:12 PDT 2016,Mon Jun 27 11:15:29 PDT 2016,Mon Jun 27 19:15:29 PDT 2016,Mon Jun 27 11:32:32 PDT 2016,,,17,100% (13/13),100% (13/13),100% (13/13),http://s3.amazonaws.com/caption-scene/upload_batches/3000_4000/2173362914.jpg,1,0,2,,,
3TRB893CSJRYTAQLJVVT4CIKF1TG7N,31IV7WI13C3HWUGW904VC89GWVC5H2,Label image with its location,Answer questions about an image to label its location.,"image categorization, locations, scene recognition",$0.03,Mon Jun 27 11:12:02 PDT 2016,3,BatchId:2444885;,600,28800,Mon Jul 04 11:12:02 PDT 2016,,,3UNH76FOCTNJNOG279OQJEIWUI5YMK,A2UJ4L3BZQDRIG,Approved,Mon Jun 27 11:13:51 PDT 2016,Mon Jun 27 11:14:59 PDT 2016,Mon Jun 27 19:14:59 PDT 2016,Mon Jun 27 11:32:32 PDT 2016,,,68,100% (187/187),100% (187/187),100% (30/30),http://s3.amazonaws.com/caption-scene/upload_batches/3000_4000/2173362914.jpg,1,0,2,,,
