35YHTYFL1GKUQ0VMQ8M0AW4471AFVS,AZD3HQEB7KVNT,http://s3.amazonaws.com/caption-scene/upload_batches/20000_21000/449233992.jpg,AZD3HQEB7KVNT,0,0,2,NA
3OZ4VAIBEXWAV2HI9ZJC73Q3TR3JV4,ABUV8JCQQ1TCZ,http://s3.amazonaws.com/caption-scene/upload_batches/23000_24000/4809590488.jpg,ABUV8JCQQ1TCZ,1,0,2,NA
3S4TINXCC049NZA9KVKHENDIPTWOBL,A610SH5RY1NG1,http://s3.amazonaws.com/caption-scene/upload_batches/29000_30000/6780367008.jpg,A610SH5RY1NG1,1,0,2,NA
3S4TINXCC049NZA9KVKHENDIPTWOBL,AW2G73576J31Q,http://s3.amazonaws.com/caption-scene/upload_batches/29000_30000/6780367008.jpg,AW2G73576J31Q,1,0,2,NA
3S4TINXCC049NZA9KVKHENDIPTWOBL,A3KX1PF70CH8WE,http://s3.amazonaws.com/caption-scene/upload_batches/29000_30000/6780367008.jpg,A3KX1PF70CH8WE,1,0,2,NA
372AGES0I4MJXF5QHJT3XF9FJJ5RX7,A3UUH3632AI3ZX,http://s3.amazonaws.com/caption-scene/upload_batches/25000_26000/4928912973.jpg,A3UUH3632AI3ZX,1,0,0,NA
372AGES0I4MJXF5QHJT3XF9FJJ5RX7,A2OXXHGAM7B0Y,http://s3.amazonaws.com/caption-scene/upload_batches/25000_26000/4928912973.jpg,A2OXXHGAM7B0Y,1,0,0,NA
372AGES0I4MJXF5QHJT3XF9FJJ5RX7,AQFBQ7PQ8FR2Y,http://s3.amazonaws.com/caption-scene/upload_batches/25000_26000/4928912973.jpg,AQFBQ7PQ8FR2Y,1,0,2,NA
3IWA71V4TIXQBW76PVQ5MKIJNWR6XO,A16D2GVNFHEB9V,http://s3.amazonaws.com/caption-scene/upload_batches/13000_14000/3332202255.jpg,A16D2GVNFHEB9V,0,0,1,NA
3IWA71V4TIXQBW76PVQ5MKIJNWR6XO,AW2G73576J31Q,http://s3.amazonaws.com/caption-scene/upload_batches/13000_14000/3332202255.jpg,AW2G73576J31Q,0,0,2,NA
3IWA71V4TIXQBW76PVQ5MKIJNWR6XO,A21WAXQ6TDVYYM,http://s3.amazonaws.com/caption-scene/upload_batches/13000_14000/3332202255.jpg,A21WAXQ6TDVYYM,0,0,3,NA
38LRF35D5LDZX9QT1OHKVA7VJN7U3D,A1Y50NM443ITPK,http://s3.amazonaws.com/caption-scene/upload_batches/5000_6000/2374382816.jpg,A1Y50NM443ITPK,1,0,0,NA
38LRF35D5LDZX9QT1OHKVA7VJN7U3D,A38QCN461YZUU8,http://s3.amazonaws.com/caption-scene/upload_batches/5000_6000/2374382816.jpg,A38QCN461YZUU8,1,0,0,NA
38LRF35D5LDZX9QT1OHKVA7VJN7U3D,A3UUH3632AI3ZX,http://s3.amazonaws.com/caption-scene/upload_batches/5000_6000/2374382816.jpg,A3UUH3632AI3ZX,1,0,0,NA
3UQVX1UPFSYUW5IUZHPVNTEWXK5027,A3UUH3632AI3ZX,http://s3.amazonaws.com/caption-scene/upload_batches/10000_11000/2960422620.jpg,A3UUH3632AI3ZX,1,0,0,NA
3UQVX1UPFSYUW5IUZHPVNTEWXK5027,AYBYMDBEBK5Z,http://s3.amazonaws.com/caption-scene/upload_batches/10000_11000/2960422620.jpg,AYBYMDBEBK5Z,1,0,2,NA
3UQVX1UPFSYUW5IUZHPVNTEWXK5027,A3R0TIQBS9FK5Y,http://s3.amazonaws.com/caption-scene/upload_batches/10000_11000/2960422620.jpg,A3R0TIQBS9FK5Y,1,0,0,NA
30QQTY5GMK1HYSRG30KA8RJBOPTU7I,A1LUGQBOW46XEH,http://s3.amazonaws.com/caption-scene/upload_batches/28000_29000/6174401215.jpg,A1LUGQBOW46XEH,1,0,4,0
30QQTY5GMK1HYSRG30KA8RJBOPTU7I,A3IVLB1YN1X9H9,http://s3.amazonaws.com/caption-scene/upload_batches/28000_29000/6174401215.jpg,A3IVLB1YN1X9H9,1,0,5,NA
30QQTY5GMK1HYSRG30KA8RJBOPTU7I,A24MVIOAF7SBLP,http://s3.amazonaws.com/caption-scene/upload_batches/28000_29000/6174401215.jpg,A24MVIOAF7SBLP,0,0,4,NA
3YOAVL4CA0Y114377PLBM7EGZ5IZ4S,A3UUH3632AI3ZX,http://s3.amazonaws.com/caption-scene/upload_batches/8000_9000/281754914.jpg,A3UUH3632AI3ZX,1,1,NA,4
3YOAVL4CA0Y114377PLBM7EGZ5IZ4S,A1LTFX20X2MLO6,http://s3.amazonaws.com/caption-scene/upload_batches/8000_9000/281754914.jpg,A1LTFX20X2MLO6,1,1,NA,1
3YOAVL4CA0Y114377PLBM7EGZ5IZ4S,A3668FZGVRG7MZ,http://s3.amazonaws.com/caption-scene/upload_batches/8000_9000/281754914.jpg,A3668FZGVRG7MZ,1,1,NA,1
3H6W48L9F46JW2KLUMTSQ1VT9ZAWPQ,A3KX1PF70CH8WE,http://s3.amazonaws.com/caption-scene/upload_batches/17000_18000/3800395431.jpg,A3KX1PF70CH8WE,1,1,NA,2
3H6W48L9F46JW2KLUMTSQ1VT9ZAWPQ,A3NQGUINZBH5CG,http://s3.amazonaws.com/caption-scene/upload_batches/17000_18000/3800395431.jpg,A3NQGUINZBH5CG,1,1,4,3
3H6W48L9F46JW2KLUMTSQ1VT9ZAWPQ,AD1ILDUXZHASF,http://s3.amazonaws.com/caption-scene/upload_batches/17000_18000/3800395431.jpg,AD1ILDUXZHASF,1,1,NA,1
3IYI9285WSHEWTBIIIO7HB2E8KNCJY,ATHS9CW2FLYUY,http://s3.amazonaws.com/caption-scene/upload_batches/23000_24000/4796766141.jpg,ATHS9CW2FLYUY,1,0,0,NA
3IYI9285WSHEWTBIIIO7HB2E8KNCJY,A1E4Q1CQHJ7RWU,http://s3.amazonaws.com/caption-scene/upload_batches/23000_24000/4796766141.jpg,A1E4Q1CQHJ7RWU,0,0,5,NA
3IYI9285WSHEWTBIIIO7HB2E8KNCJY,A610SH5RY1NG1,http://s3.amazonaws.com/caption-scene/upload_batches/23000_24000/4796766141.jpg,A610SH5RY1NG1,1,0,0,NA
34D9ZRXCYRBJ2HXALY1U3H3D40FSAS,A1Y50NM443ITPK,http://s3.amazonaws.com/caption-scene/upload_batches/1000_2000/1412318227.jpg,A1Y50NM443ITPK,0,0,2,NA
34D9ZRXCYRBJ2HXALY1U3H3D40FSAS,AD1ILDUXZHASF,http://s3.amazonaws.com/caption-scene/upload_batches/1000_2000/1412318227.jpg,AD1ILDUXZHASF,0,0,2,NA
34D9ZRXCYRBJ2HXALY1U3H3D40FSAS,A16D2GVNFHEB9V,http://s3.amazonaws.com/caption-scene/upload_batches/1000_2000/1412318227.jpg,A16D2GVNFHEB9V,0,0,5,NA
30ZKOOGW2WNJ8XYG8FMA7GG4E02A1Q,A2V4PRG5UBNIX0,http://s3.amazonaws.com/caption-scene/upload_batches/7000_8000/2618538137.jpg,A2V4PRG5UBNIX0,1,0,0,NA
30ZKOOGW2WNJ8XYG8FMA7GG4E02A1Q,ABUV8JCQQ1TCZ,http://s3.amazonaws.com/caption-scene/upload_batches/7000_8000/2618538137.jpg,ABUV8JCQQ1TCZ,1,1,NA,3
30ZKOOGW2WNJ8XYG8FMA7GG4E02A1Q,A2OXXHGAM7B0Y,http://s3.amazonaws.com/caption-scene/upload_batches/7000_8000/2618538137.jpg,A2OXXHGAM7B0Y,1,0,0,NA
3YLTXLH3DFN1ZCPWZN7SPYL6UBYPHK,A17J1CE7N49Z9D,http://s3.amazonaws.com/caption-scene/upload_batches/13000_14000/3406409018.jpg,A17J1CE7N49Z9D,0,1,2,4
3YLTXLH3DFN1ZCPWZN7SPYL6UBYPHK,A2FGSQJGVQCMG8,http://s3.amazonaws.com/caption-scene/upload_batches/13000_14000/3406409018.jpg,A2FGSQJGVQCMG8,0,0,2,NA
3YLTXLH3DFN1ZCPWZN7SPYL6UBYPHK,A1K8QNLYYYX21W,http://s3.amazonaws.com/caption-scene/upload_batches/13000_14000/3406409018.jpg,A1K8QNLYYYX21W,0,0,2,NA
3G4VVJO6PZXS12Q458AP2Q1YMS2KPJ,AW2G73576J31Q,http://s3.amazonaws.com/caption-scene/upload_batches/14000_15000/3491365028.jpg,AW2G73576J31Q,0,0,5,NA
3G4VVJO6PZXS12Q458AP2Q1YMS2KPJ,AEF601SQFOSBL,http://s3.amazonaws.com/caption-scene/upload_batches/14000_15000/3491365028.jpg,AEF601SQFOSBL,0,0,5,NA
3G4VVJO6PZXS12Q458AP2Q1YMS2KPJ,AQFBQ7PQ8FR2Y,http://s3.amazonaws.com/caption-scene/upload_batches/14000_15000/3491365028.jpg,AQFBQ7PQ8FR2Y,0,0,4,NA
3HRWUH63QUJPGYTOI6TRWCDLPN6N55,A610SH5RY1NG1,http://s3.amazonaws.com/caption-scene/upload_batches/1000_2000/135426024.jpg,A610SH5RY1NG1,0,0,0,NA
3HRWUH63QUJPGYTOI6TRWCDLPN6N55,A21WAXQ6TDVYYM,http://s3.amazonaws.com/caption-scene/upload_batches/1000_2000/135426024.jpg,A21WAXQ6TDVYYM,1,0,0,4
3HRWUH63QUJPGYTOI6TRWCDLPN6N55,A3UUH3632AI3ZX,http://s3.amazonaws.com/caption-scene/upload_batches/1000_2000/135426024.jpg,A3UUH3632AI3ZX,1,0,0,NA
3SA4EMRVJVJQOCJ01F07J6MP8UX0PU,A2VRQML8Q3XYP4,http://s3.amazonaws.com/caption-scene/upload_batches/0_1000/1153704539.jpg,A2VRQML8Q3XYP4,1,0,NA,4
3SA4EMRVJVJQOCJ01F07J6MP8UX0PU,A1Y50NM443ITPK,http://s3.amazonaws.com/caption-scene/upload_batches/0_1000/1153704539.jpg,A1Y50NM443ITPK,1,0,2,NA
3SA4EMRVJVJQOCJ01F07J6MP8UX0PU,ABUV8JCQQ1TCZ,http://s3.amazonaws.com/caption-scene/upload_batches/0_1000/1153704539.jpg,ABUV8JCQQ1TCZ,1,1,NA,1
3D7VY91L65ELNWPX7F54MJODUTIMB5,AQFBQ7PQ8FR2Y,http://s3.amazonaws.com/caption-scene/upload_batches/31000_31783/8137819284.jpg,AQFBQ7PQ8FR2Y,1,0,2,NA
3D7VY91L65ELNWPX7F54MJODUTIMB5,AD1ILDUXZHASF,http://s3.amazonaws.com/caption-scene/upload_batches/31000_31783/8137819284.jpg,AD1ILDUXZHASF,1,0,2,NA
3D7VY91L65ELNWPX7F54MJODUTIMB5,A3MXWEQ7PN3F2T,http://s3.amazonaws.com/caption-scene/upload_batches/31000_31783/8137819284.jpg,A3MXWEQ7PN3F2T,1,0,2,NA
3EKZL9T8Y83I5NGSUILM5YMZVSJHCY,A2OXXHGAM7B0Y,http://s3.amazonaws.com/caption-scene/upload_batches/19000_20000/4328442305.jpg,A2OXXHGAM7B0Y,0,0,3,NA
3EKZL9T8Y83I5NGSUILM5YMZVSJHCY,A1Y50NM443ITPK,http://s3.amazonaws.com/caption-scene/upload_batches/19000_20000/4328442305.jpg,A1Y50NM443ITPK,0,0,4,NA
3EKZL9T8Y83I5NGSUILM5YMZVSJHCY,A3MXWEQ7PN3F2T,http://s3.amazonaws.com/caption-scene/upload_batches/19000_20000/4328442305.jpg,A3MXWEQ7PN3F2T,0,0,5,NA
3HO4MYYR125YUSDBKQFI2DJFTEA6UW,A1Y50NM443ITPK,http://s3.amazonaws.com/caption-scene/upload_batches/20000_21000/4552368228.jpg,A1Y50NM443ITPK,1,1,NA,1
3HO4MYYR125YUSDBKQFI2DJFTEA6UW,A610SH5RY1NG1,http://s3.amazonaws.com/caption-scene/upload_batches/20000_21000/4552368228.jpg,A610SH5RY1NG1,1,1,NA,1
3HO4MYYR125YUSDBKQFI2DJFTEA6UW,A3UUH3632AI3ZX,http://s3.amazonaws.com/caption-scene/upload_batches/20000_21000/4552368228.jpg,A3UUH3632AI3ZX,1,0,3,NA
3RWO3EJELHQQV14IXY47XB5ZDM2P1L,AQFBQ7PQ8FR2Y,http://s3.amazonaws.com/caption-scene/upload_batches/21000_22000/4649909865.jpg,AQFBQ7PQ8FR2Y,1,0,0,NA
3RWO3EJELHQQV14IXY47XB5ZDM2P1L,A610SH5RY1NG1,http://s3.amazonaws.com/caption-scene/upload_batches/21000_22000/4649909865.jpg,A610SH5RY1NG1,1,0,0,NA
3RWO3EJELHQQV14IXY47XB5ZDM2P1L,A1V5A0OYEPOVY6,http://s3.amazonaws.com/caption-scene/upload_batches/21000_22000/4649909865.jpg,A1V5A0OYEPOVY6,1,0,0,NA
3ZURAPD2884E4OFOJV82LHRVBGFF18,A1JK98CUTURSFN,http://s3.amazonaws.com/caption-scene/upload_batches/2000_3000/1734643212.jpg,A1JK98CUTURSFN,0,0,1,4
3ZURAPD2884E4OFOJV82LHRVBGFF18,A1Y50NM443ITPK,http://s3.amazonaws.com/caption-scene/upload_batches/2000_3000/1734643212.jpg,A1Y50NM443ITPK,0,0,2,NA
3ZURAPD2884E4OFOJV82LHRVBGFF18,AGCT3MYMR1QRL,http://s3.amazonaws.com/caption-scene/upload_batches/2000_3000/1734643212.jpg,AGCT3MYMR1QRL,0,0,2,NA
3566S7OX5D01PV0I1CAQXPEEDSW71W,A3UUH3632AI3ZX,http://s3.amazonaws.com/caption-scene/upload_batches/26000_27000/5194023863.jpg,A3UUH3632AI3ZX,0,0,3,NA
3566S7OX5D01PV0I1CAQXPEEDSW71W,A2OXXHGAM7B0Y,http://s3.amazonaws.com/caption-scene/upload_batches/26000_27000/5194023863.jpg,A2OXXHGAM7B0Y,0,0,3,NA
3566S7OX5D01PV0I1CAQXPEEDSW71W,AGCT3MYMR1QRL,http://s3.amazonaws.com/caption-scene/upload_batches/26000_27000/5194023863.jpg,AGCT3MYMR1QRL,0,0,3,NA
3MXX6RQ9EVM7N011KGN9V9C2P6CP4Y,A3UUH3632AI3ZX,http://s3.amazonaws.com/caption-scene/upload_batches/6000_7000/2552816307.jpg,A3UUH3632AI3ZX,1,1,NA,0
3MXX6RQ9EVM7N011KGN9V9C2P6CP4Y,A1LTFX20X2MLO6,http://s3.amazonaws.com/caption-scene/upload_batches/6000_7000/2552816307.jpg,A1LTFX20X2MLO6,1,1,NA,0
3MXX6RQ9EVM7N011KGN9V9C2P6CP4Y,ACGU0TY5HGBPI,http://s3.amazonaws.com/caption-scene/upload_batches/6000_7000/2552816307.jpg,ACGU0TY5HGBPI,1,1,NA,0
33TGB4G0LPYWDUIIL8YYXUAX742XTQ,A1Y50NM443ITPK,http://s3.amazonaws.com/caption-scene/upload_batches/9000_10000/2901375404.jpg,A1Y50NM443ITPK,1,0,5,NA
33TGB4G0LPYWDUIIL8YYXUAX742XTQ,AW2G73576J31Q,http://s3.amazonaws.com/caption-scene/upload_batches/9000_10000/2901375404.jpg,AW2G73576J31Q,1,0,4,NA
33TGB4G0LPYWDUIIL8YYXUAX742XTQ,A3MXWEQ7PN3F2T,http://s3.amazonaws.com/caption-scene/upload_batches/9000_10000/2901375404.jpg,A3MXWEQ7PN3F2T,1,0,5,NA
3Y40HMYLL1ZBD7X7LDO82QWZQI9XUH,A610SH5RY1NG1,http://s3.amazonaws.com/caption-scene/upload_batches/23000_24000/4763738062.jpg,A610SH5RY1NG1,1,0,0,NA
3Y40HMYLL1ZBD7X7LDO82QWZQI9XUH,A26TY8FHMJ183C,http://s3.amazonaws.com/caption-scene/upload_batches/23000_24000/4763738062.jpg,A26TY8FHMJ183C,1,0,0,NA
3Y40HMYLL1ZBD7X7LDO82QWZQI9XUH,A3MXWEQ7PN3F2T,http://s3.amazonaws.com/caption-scene/upload_batches/23000_24000/4763738062.jpg,A3MXWEQ7PN3F2T,1,0,4,NA
3QI9WAYOGQSIFFL7VLKINC1R8HPS62,AD1ILDUXZHASF,http://s3.amazonaws.com/caption-scene/upload_batches/14000_15000/3490528249.jpg,AD1ILDUXZHASF,1,0,2,NA
3QI9WAYOGQSIFFL7VLKINC1R8HPS62,A2FGSQJGVQCMG8,http://s3.amazonaws.com/caption-scene/upload_batches/14000_15000/3490528249.jpg,A2FGSQJGVQCMG8,1,0,2,NA
3QI9WAYOGQSIFFL7VLKINC1R8HPS62,AGCT3MYMR1QRL,http://s3.amazonaws.com/caption-scene/upload_batches/14000_15000/3490528249.jpg,AGCT3MYMR1QRL,1,0,2,NA
3OB6JN3A9Q68336M3CRUMYTHCFLMRI,A2OXXHGAM7B0Y,http://s3.amazonaws.com/caption-scene/upload_batches/0_1000/1289352588.jpg,A2OXXHGAM7B0Y,1,1,NA,0
3OB6JN3A9Q68336M3CRUMYTHCFLMRI,AQFBQ7PQ8FR2Y,http://s3.amazonaws.com/caption-scene/upload_batches/0_1000/1289352588.jpg,AQFBQ7PQ8FR2Y,1,1,NA,0
3OB6JN3A9Q68336M3CRUMYTHCFLMRI,A3UUH3632AI3ZX,http://s3.amazonaws.com/caption-scene/upload_batches/0_1000/1289352588.jpg,A3UUH3632AI3ZX,1,1,NA,0
3MJ9GGZYO3NQXIGCRJMOCZQ966GA27,A3R0TIQBS9FK5Y,http://s3.amazonaws.com/caption-scene/upload_batches/0_1000/1035019794.jpg,A3R0TIQBS9FK5Y,1,0,2,NA
3MJ9GGZYO3NQXIGCRJMOCZQ966GA27,AQFBQ7PQ8FR2Y,http://s3.amazonaws.com/caption-scene/upload_batches/0_1000/1035019794.jpg,AQFBQ7PQ8FR2Y,1,0,2,NA
3MJ9GGZYO3NQXIGCRJMOCZQ966GA27,A3MXWEQ7PN3F2T,http://s3.amazonaws.com/caption-scene/upload_batches/0_1000/1035019794.jpg,A3MXWEQ7PN3F2T,1,0,2,NA
3HXK2V1N4KWR79TFDJEY8L1C41T2GB,A2OXXHGAM7B0Y,http://s3.amazonaws.com/caption-scene/upload_batches/3000_4000/2056041678.jpg,A2OXXHGAM7B0Y,1,1,NA,2
3HXK2V1N4KWR79TFDJEY8L1C41T2GB,AQFBQ7PQ8FR2Y,http://s3.amazonaws.com/caption-scene/upload_batches/3000_4000/2056041678.jpg,AQFBQ7PQ8FR2Y,1,1,NA,2
3HXK2V1N4KWR79TFDJEY8L1C41T2GB,A1Y50NM443ITPK,http://s3.amazonaws.com/caption-scene/upload_batches/3000_4000/2056041678.jpg,A1Y50NM443ITPK,1,1,NA,2
3HYV4299H0D49AZDN5XBI9T3DL78E4,A3IVLB1YN1X9H9,http://s3.amazonaws.com/caption-scene/upload_batches/9000_10000/2893374123.jpg,A3IVLB1YN1X9H9,1,0,2,NA
3HYV4299H0D49AZDN5XBI9T3DL78E4,A2OXXHGAM7B0Y,http://s3.amazonaws.com/caption-scene/upload_batches/9000_10000/2893374123.jpg,A2OXXHGAM7B0Y,1,0,2,NA
3HYV4299H0D49AZDN5XBI9T3DL78E4,A3MXWEQ7PN3F2T,http://s3.amazonaws.com/caption-scene/upload_batches/9000_10000/2893374123.jpg,A3MXWEQ7PN3F2T,1,0,2,NA
3ZQA3IO31B88A1SHIYRS8B093H61OG,A2OXXHGAM7B0Y,http://s3.amazonaws.com/caption-scene/upload_batches/6000_7000/2542037086.jpg,A2OXXHGAM7B0Y,1,0,2,NA
3ZQA3IO31B88A1SHIYRS8B093H61OG,A3IVLB1YN1X9H9,http://s3.amazonaws.com/caption-scene/upload_batches/6000_7000/2542037086.jpg,A3IVLB1YN1X9H9,1,0,2,NA
3ZQA3IO31B88A1SHIYRS8B093H61OG,A1LTFX20X2MLO6,http://s3.amazonaws.com/caption-scene/upload_batches/6000_7000/2542037086.jpg,A1LTFX20X2MLO6,1,0,2,NA
3E24UO25QZ73HNTEO43937RQBSM6OJ,A3KX1PF70CH8WE,http://s3.amazonaws.com/caption-scene/upload_batches/10000_11000/2981702521.jpg,A3KX1PF70CH8WE,0,0,0,NA
3E24UO25QZ73HNTEO43937RQBSM6OJ,A2OXXHGAM7B0Y,http://s3.amazonaws.com/caption-scene/upload_batches/10000_11000/2981702521.jpg,A2OXXHGAM7B0Y,0,0,0,NA
3E24UO25QZ73HNTEO43937RQBSM6OJ,A3UUH3632AI3ZX,http://s3.amazonaws.com/caption-scene/upload_batches/10000_11000/2981702521.jpg,A3UUH3632AI3ZX,0,0,0,NA
3X52SWXE0XM02DBHPH7M61WMAGVWCC,A2OXXHGAM7B0Y,http://s3.amazonaws.com/caption-scene/upload_batches/0_1000/1145718750.jpg,A2OXXHGAM7B0Y,1,0,2,NA
3X52SWXE0XM02DBHPH7M61WMAGVWCC,AEF601SQFOSBL,http://s3.amazonaws.com/caption-scene/upload_batches/0_1000/1145718750.jpg,AEF601SQFOSBL,1,1,NA,2
3X52SWXE0XM02DBHPH7M61WMAGVWCC,A3IVLB1YN1X9H9,http://s3.amazonaws.com/caption-scene/upload_batches/0_1000/1145718750.jpg,A3IVLB1YN1X9H9,1,0,5,NA
3K2CEDRACBILJIJE71WPMDUZ00HTM1,A3KX1PF70CH8WE,http://s3.amazonaws.com/caption-scene/upload_batches/27000_28000/5586190109.jpg,A3KX1PF70CH8WE,0,0,2,NA
3K2CEDRACBILJIJE71WPMDUZ00HTM1,A1X0H6VAK3AQE9,http://s3.amazonaws.com/caption-scene/upload_batches/27000_28000/5586190109.jpg,A1X0H6VAK3AQE9,0,0,4,NA
3K2CEDRACBILJIJE71WPMDUZ00HTM1,A3IVLB1YN1X9H9,http://s3.amazonaws.com/caption-scene/upload_batches/27000_28000/5586190109.jpg,A3IVLB1YN1X9H9,0,0,2,NA
3MQKOF1EE25A75HVPD2XQ7E4VG7WDC,A610SH5RY1NG1,http://s3.amazonaws.com/caption-scene/upload_batches/20000_21000/4463424891.jpg,A610SH5RY1NG1,1,0,0,NA
3MQKOF1EE25A75HVPD2XQ7E4VG7WDC,A38QCN461YZUU8,http://s3.amazonaws.com/caption-scene/upload_batches/20000_21000/4463424891.jpg,A38QCN461YZUU8,1,0,4,NA
3MQKOF1EE25A75HVPD2XQ7E4VG7WDC,ABUV8JCQQ1TCZ,http://s3.amazonaws.com/caption-scene/upload_batches/20000_21000/4463424891.jpg,ABUV8JCQQ1TCZ,1,0,5,NA
39HYCOOPKO2E2TNHLBWAH9CDXETDM2,A1Y50NM443ITPK,http://s3.amazonaws.com/caption-scene/upload_batches/29000_30000/6727599793.jpg,A1Y50NM443ITPK,1,1,NA,0
39HYCOOPKO2E2TNHLBWAH9CDXETDM2,A1G94QON7A9K0N,http://s3.amazonaws.com/caption-scene/upload_batches/29000_30000/6727599793.jpg,A1G94QON7A9K0N,1,1,NA,0
39HYCOOPKO2E2TNHLBWAH9CDXETDM2,AW2G73576J31Q,http://s3.amazonaws.com/caption-scene/upload_batches/29000_30000/6727599793.jpg,AW2G73576J31Q,1,1,NA,0
3S1WOPCJFGATTRVWE9U27Z2HTW0EJT,A3UUH3632AI3ZX,http://s3.amazonaws.com/caption-scene/upload_batches/6000_7000/2466171114.jpg,A3UUH3632AI3ZX,1,1,NA,1
3S1WOPCJFGATTRVWE9U27Z2HTW0EJT,ABUV8JCQQ1TCZ,http://s3.amazonaws.com/caption-scene/upload_batches/6000_7000/2466171114.jpg,ABUV8JCQQ1TCZ,1,1,NA,1
3S1WOPCJFGATTRVWE9U27Z2HTW0EJT,A2CK8S4CH1HPBE,http://s3.amazonaws.com/caption-scene/upload_batches/6000_7000/2466171114.jpg,A2CK8S4CH1HPBE,1,0,2,NA
366FYU4PTG6O4B1EWUUE8E2U8L0EKS,A3UUH3632AI3ZX,http://s3.amazonaws.com/caption-scene/upload_batches/3000_4000/2094810449.jpg,A3UUH3632AI3ZX,1,1,NA,0
366FYU4PTG6O4B1EWUUE8E2U8L0EKS,AD1ILDUXZHASF,http://s3.amazonaws.com/caption-scene/upload_batches/3000_4000/2094810449.jpg,AD1ILDUXZHASF,1,1,NA,0
366FYU4PTG6O4B1EWUUE8E2U8L0EKS,ATJFUHXPYHISH,http://s3.amazonaws.com/caption-scene/upload_batches/3000_4000/2094810449.jpg,ATJFUHXPYHISH,1,1,NA,0
